ts	httpadvanced_download_bandwidth
2021-06-06 05:59:31	30418.0
2021-06-06 06:09:31	30210.0
2021-06-06 06:19:31	29267.0
2021-06-06 06:29:31	30010.0
2021-06-06 06:39:31	30903.0
2021-06-06 06:49:31	30445.0
2021-06-06 06:59:32	25697.0
2021-06-06 07:09:31	30321.0
2021-06-06 07:19:31	29670.0
2021-06-06 07:29:35	
2021-06-06 07:29:42	30105.0
2021-06-06 07:39:31	30677.0
2021-06-06 07:49:31	29242.0
2021-06-06 07:59:31	30036.0
2021-06-06 08:09:31	29183.0
2021-06-06 08:19:31	30295.0
2021-06-06 08:29:31	30842.0
2021-06-06 08:39:31	30300.0
2021-06-06 08:49:31	30661.0
2021-06-06 08:59:31	29762.0
2021-06-06 09:09:31	29619.0
2021-06-06 09:19:31	29327.0
2021-06-06 09:29:31	29528.0
2021-06-06 09:39:30	31227.0
2021-06-06 09:49:32	26188.0
2021-06-06 09:59:31	30078.0
2021-06-06 10:09:31	27565.0
2021-06-06 10:19:31	26724.0
2021-06-06 10:29:31	30226.0
2021-06-06 10:39:31	29407.0
2021-06-06 10:49:30	31047.0
2021-06-06 10:59:31	27676.0
2021-06-06 11:09:31	29685.0
2021-06-06 11:19:31	29808.0
2021-06-06 11:29:31	29963.0
2021-06-06 11:39:30	30842.0
2021-06-06 11:49:35	
2021-06-06 11:49:42	30052.0
2021-06-06 11:59:31	29901.0
2021-06-06 12:09:30	30776.0
2021-06-06 12:19:30	30279.0
2021-06-06 12:29:31	26188.0
2021-06-06 12:39:31	25882.0
2021-06-06 12:49:31	28367.0
2021-06-06 12:59:31	25693.0
2021-06-06 13:09:30	30596.0
2021-06-06 13:19:31	29736.0
2021-06-06 13:29:30	29793.0
2021-06-06 13:39:31	28890.0
2021-06-06 13:49:30	29649.0
2021-06-06 13:59:30	30068.0
2021-06-06 14:09:30	29943.0
2021-06-06 14:19:30	30908.0
2021-06-06 14:29:30	29711.0
2021-06-06 14:39:30	29989.0
2021-06-06 14:49:31	26608.0
2021-06-06 14:59:30	30173.0
2021-06-06 15:09:30	31512.0
2021-06-06 15:19:31	28875.0
2021-06-06 15:29:31	27264.0
2021-06-06 15:39:31	26572.0
2021-06-06 15:49:35	
2021-06-06 15:49:42	26216.0
2021-06-06 15:59:30	29639.0
2021-06-06 16:09:30	28967.0
2021-06-06 16:19:30	29588.0
2021-06-06 16:29:30	30052.0
2021-06-06 16:39:30	30332.0
2021-06-06 16:49:31	26340.0
2021-06-06 16:59:33	
2021-06-06 16:59:39	29948.0
2021-06-06 17:09:30	29855.0
2021-06-06 17:19:31	28108.0
2021-06-06 17:29:30	30284.0
2021-06-06 17:39:30	29721.0
2021-06-06 17:49:31	27512.0
2021-06-06 17:59:30	31204.0
2021-06-06 18:09:30	30021.0
2021-06-06 18:19:30	30798.0
2021-06-06 18:29:30	31318.0
2021-06-06 18:39:30	30450.0
2021-06-06 18:49:30	31103.0
2021-06-06 18:59:30	29721.0
2021-06-06 19:09:30	30321.0
2021-06-06 19:19:30	29849.0
2021-06-06 19:29:30	30493.0
2021-06-06 19:39:30	30300.0
2021-06-06 19:49:30	29937.0
2021-06-06 19:59:30	29762.0
2021-06-06 20:09:30	27644.0
2021-06-06 20:19:30	31019.0
2021-06-06 20:29:30	30847.0
2021-06-06 20:39:31	26066.0
2021-06-06 20:49:31	26828.0
2021-06-06 20:59:31	25165.0
2021-06-06 21:09:30	30579.0
2021-06-06 21:19:30	30969.0
2021-06-06 21:29:30	30126.0
2021-06-06 21:39:30	28358.0
2021-06-06 21:49:30	30428.0
2021-06-06 21:59:30	29050.0
2021-06-06 22:09:34	
2021-06-06 22:09:41	31610.0
2021-06-06 22:19:30	30814.0
2021-06-06 22:29:30	29654.0
2021-06-06 22:39:30	29984.0
2021-06-06 22:49:30	29487.0
2021-06-06 22:59:34	
2021-06-06 22:59:41	27110.0
2021-06-06 23:09:30	30601.0
2021-06-06 23:19:30	30520.0
2021-06-06 23:29:30	31199.0
2021-06-06 23:39:30	30105.0
2021-06-06 23:49:30	29252.0
2021-06-06 23:59:29	31301.0
2021-06-07 00:09:30	30737.0
2021-06-07 00:19:30	30656.0
2021-06-07 00:29:30	30343.0
2021-06-07 00:39:30	29803.0
2021-06-07 00:49:30	27818.0
2021-06-07 00:59:30	30552.0
2021-06-07 01:09:29	30969.0
2021-06-07 01:19:30	29865.0
2021-06-07 01:29:29	30986.0
2021-06-07 01:39:29	31244.0
2021-06-07 01:49:29	31340.0
2021-06-07 01:59:34	
2021-06-07 01:59:40	30986.0
2021-06-07 02:09:34	
2021-06-07 02:09:40	31126.0
2021-06-07 02:19:29	30677.0
2021-06-07 02:29:29	31014.0
2021-06-07 02:39:30	29427.0
2021-06-07 02:49:29	30337.0
2021-06-07 02:59:29	30057.0
2021-06-07 03:09:29	30558.0
2021-06-07 03:19:29	30063.0
2021-06-07 03:29:29	30332.0
2021-06-07 03:39:29	30792.0
2021-06-07 03:49:30	25754.0
2021-06-07 03:59:29	31014.0
2021-06-07 04:09:29	30947.0
2021-06-07 04:19:29	30370.0
2021-06-07 04:29:29	31744.0
2021-06-07 04:39:29	30434.0
2021-06-07 04:49:29	31148.0
2021-06-07 04:59:29	30997.0
2021-06-07 05:09:30	29104.0
2021-06-07 05:19:29	29880.0
2021-06-07 05:29:29	31284.0
2021-06-07 05:39:30	27055.0
2021-06-07 05:49:30	25624.0
2021-06-07 05:59:29	31114.0
2021-06-07 06:09:29	31159.0
2021-06-07 06:19:29	30189.0
2021-06-07 06:29:29	30428.0
2021-06-07 06:39:30	26966.0
2021-06-07 06:49:29	30010.0
2021-06-07 06:59:29	29711.0
2021-06-07 07:09:31	24472.0
2021-06-07 07:19:30	26490.0
2021-06-07 07:29:29	30348.0
2021-06-07 07:39:32	
2021-06-07 07:39:39	26903.0
2021-06-07 07:49:30	28058.0
2021-06-07 07:59:30	26280.0
2021-06-07 08:09:30	25728.0
2021-06-07 08:19:30	25466.0
2021-06-07 08:29:31	24009.0
2021-06-07 08:39:30	24771.0
2021-06-07 08:49:31	21825.0
2021-06-07 08:59:30	24807.0
2021-06-07 09:09:31	22731.0
2021-06-07 09:19:31	22645.0
2021-06-07 09:29:36	
2021-06-07 09:29:49	
2021-06-07 09:39:32	20561.0
2021-06-07 09:49:32	20365.0
2021-06-07 09:59:31	22401.0
2021-06-07 10:09:30	27347.0
2021-06-07 10:19:30	25968.0
2021-06-07 10:29:29	28977.0
2021-06-07 10:39:29	28150.0
2021-06-07 10:49:34	
2021-06-07 10:49:41	26617.0
2021-06-07 10:59:29	28349.0
2021-06-07 11:09:29	27981.0
2021-06-07 11:19:33	
2021-06-07 11:19:41	25533.0
2021-06-07 11:29:30	26937.0
2021-06-07 11:39:29	28655.0
2021-06-07 11:49:29	29292.0
2021-06-07 11:59:29	30327.0
2021-06-07 12:09:29	30547.0
2021-06-07 12:19:29	29726.0
2021-06-07 12:29:29	31030.0
2021-06-07 12:39:29	29726.0
2021-06-07 12:49:29	28736.0
2021-06-07 12:59:29	31075.0
2021-06-07 13:09:33	
2021-06-07 13:09:41	23830.0
2021-06-07 13:19:29	27823.0
2021-06-07 13:29:30	26149.0
2021-06-07 13:39:29	26567.0
2021-06-07 13:49:29	27447.0
2021-06-07 13:59:29	29538.0
2021-06-07 14:09:30	23028.0
2021-06-07 14:19:29	28617.0
2021-06-07 14:29:29	29203.0
2021-06-07 14:39:29	29392.0
2021-06-07 14:49:29	27174.0
2021-06-07 14:59:29	26292.0
2021-06-07 15:09:30	25594.0
2021-06-07 15:19:30	24410.0
2021-06-07 15:29:30	23525.0
2021-06-07 15:39:30	23996.0
2021-06-07 15:49:30	24803.0
2021-06-07 15:59:30	25628.0
2021-06-07 16:09:29	27800.0
2021-06-07 16:19:29	28832.0
2021-06-07 16:29:29	27990.0
2021-06-07 16:39:29	27680.0
2021-06-07 16:49:29	28987.0
2021-06-07 16:59:29	29217.0
2021-06-07 17:09:29	27662.0
2021-06-07 17:19:29	27742.0
2021-06-07 17:29:29	25594.0
2021-06-07 17:39:29	28316.0
2021-06-07 17:49:29	28866.0
2021-06-07 17:59:29	28484.0
2021-06-07 18:09:29	27447.0
2021-06-07 18:19:29	28962.0
2021-06-07 18:29:29	29094.0
2021-06-07 18:39:29	28344.0
2021-06-07 18:49:29	29001.0
2021-06-07 18:59:29	27963.0
2021-06-07 19:09:29	28058.0
2021-06-07 19:19:29	28899.0
2021-06-07 19:29:28	29247.0
2021-06-07 19:39:29	27512.0
2021-06-07 19:49:33	
2021-06-07 19:49:40	25132.0
2021-06-07 19:59:29	27649.0
2021-06-07 20:09:29	25015.0
2021-06-07 20:19:28	29084.0
2021-06-07 20:29:28	29016.0
2021-06-07 20:39:29	28330.0
2021-06-07 20:49:29	28196.0
2021-06-07 20:59:29	27949.0
2021-06-07 21:09:30	22366.0
2021-06-07 21:19:29	28131.0
2021-06-07 21:29:28	29654.0
2021-06-07 21:39:28	28428.0
2021-06-07 21:49:29	28311.0
2021-06-07 21:59:29	28182.0
2021-06-07 22:09:29	28127.0
2021-06-07 22:19:28	28560.0
2021-06-07 22:29:28	28784.0
2021-06-07 22:39:29	27308.0
2021-06-07 22:49:29	26381.0
2021-06-07 22:59:28	28480.0
2021-06-07 23:09:29	25655.0
2021-06-07 23:19:28	27949.0
2021-06-07 23:29:29	23946.0
2021-06-07 23:39:30	23774.0
2021-06-07 23:49:28	29173.0
2021-06-07 23:59:28	28972.0
2021-06-08 00:09:28	29036.0
2021-06-08 00:19:28	27702.0
2021-06-08 00:29:29	26527.0
2021-06-08 00:39:28	29287.0
2021-06-08 00:49:28	28527.0
2021-06-08 00:59:28	29011.0
2021-06-08 01:09:29	24598.0
2021-06-08 01:19:28	29372.0
2021-06-08 01:29:28	30226.0
2021-06-08 01:39:28	27308.0
2021-06-08 01:49:28	29026.0
2021-06-08 01:59:28	29193.0
2021-06-08 02:09:28	28612.0
2021-06-08 02:19:28	28480.0
2021-06-08 02:29:29	24570.0
2021-06-08 02:39:29	25882.0
2021-06-08 02:49:28	29675.0
2021-06-08 02:59:28	28013.0
2021-06-08 03:09:29	26429.0
2021-06-08 03:19:29	25194.0
2021-06-08 03:29:30	22182.0
2021-06-08 03:39:28	28423.0
2021-06-08 03:49:29	24961.0
2021-06-08 03:59:32	
2021-06-08 03:59:39	29891.0
2021-06-08 04:09:29	23670.0
2021-06-08 04:19:29	23563.0
2021-06-08 04:29:29	26340.0
2021-06-08 04:39:28	27377.0
2021-06-08 04:49:29	25647.0
2021-06-08 04:59:29	24580.0
2021-06-08 05:09:29	24283.0
2021-06-08 05:19:29	24365.0
2021-06-08 05:29:29	24789.0
2021-06-08 05:39:28	28536.0
2021-06-08 05:49:29	24545.0
2021-06-08 05:59:28	27451.0
2021-06-08 06:09:29	23735.0
2021-06-08 06:19:29	24483.0
2021-06-08 06:29:32	
2021-06-08 06:29:38	30300.0
2021-06-08 06:39:29	25353.0
2021-06-08 06:49:29	24778.0
2021-06-08 06:59:29	25537.0
2021-06-08 07:09:28	26736.0
2021-06-08 07:19:29	23942.0
2021-06-08 07:29:28	26736.0
2021-06-08 07:39:28	28731.0
2021-06-08 07:49:29	23863.0
2021-06-08 07:59:29	24184.0
2021-06-08 08:09:28	28237.0
2021-06-08 08:19:28	29036.0
2021-06-08 08:29:28	25628.0
2021-06-08 08:39:28	26184.0
2021-06-08 08:49:29	24500.0
2021-06-08 08:59:29	24682.0
2021-06-08 09:09:29	24386.0
2021-06-08 09:19:29	23406.0
2021-06-08 09:29:29	22500.0
2021-06-08 09:39:28	25797.0
2021-06-08 09:49:28	25866.0
2021-06-08 09:59:28	25019.0
2021-06-08 10:09:27	30579.0
2021-06-08 10:19:29	23741.0
2021-06-08 10:29:29	24420.0
2021-06-08 10:39:27	29818.0
2021-06-08 10:49:28	25387.0
2021-06-08 10:59:28	25037.0
2021-06-08 11:09:28	25462.0
2021-06-08 11:19:28	25033.0
2021-06-08 11:29:28	25161.0
2021-06-08 11:39:29	24490.0
2021-06-08 11:49:28	25253.0
2021-06-08 11:59:28	24517.0
2021-06-08 12:09:28	25933.0
2021-06-08 12:19:29	25682.0
2021-06-08 12:29:29	25874.0
2021-06-08 12:39:29	24006.0
2021-06-08 12:49:28	29257.0
2021-06-08 12:59:28	30986.0
2021-06-08 13:09:28	30776.0
2021-06-08 13:19:29	24232.0
2021-06-08 13:29:28	29598.0
2021-06-08 13:39:29	27042.0
2021-06-08 13:49:29	25099.0
2021-06-08 13:59:28	29242.0
2021-06-08 14:09:28	28846.0
2021-06-08 14:19:28	30781.0
2021-06-08 14:29:28	30396.0
2021-06-08 14:39:29	26046.0
2021-06-08 14:49:32	
2021-06-08 14:49:39	30477.0
2021-06-08 14:59:32	
2021-06-08 14:59:39	28803.0
2021-06-08 15:09:28	30455.0
2021-06-08 15:19:28	29237.0
2021-06-08 15:29:28	30215.0
2021-06-08 15:39:28	30461.0
2021-06-08 15:49:28	30199.0
2021-06-08 15:59:28	30569.0
2021-06-08 16:09:28	29016.0
2021-06-08 16:19:29	26486.0
2021-06-08 16:29:28	31148.0
2021-06-08 16:39:29	24750.0
2021-06-08 16:49:27	31289.0
2021-06-08 16:59:28	27698.0
2021-06-08 17:09:29	23397.0
2021-06-08 17:19:27	31030.0
2021-06-08 17:29:29	25728.0
2021-06-08 17:39:28	30694.0
2021-06-08 17:49:28	30461.0
2021-06-08 17:59:27	30964.0
2021-06-08 18:09:28	29533.0
2021-06-08 18:19:28	27512.0
2021-06-08 18:29:28	28339.0
2021-06-08 18:39:28	28517.0
2021-06-08 18:49:28	29183.0
2021-06-08 18:59:29	24106.0
2021-06-08 19:09:28	27386.0
2021-06-08 19:19:28	29040.0
2021-06-08 19:29:28	28774.0
2021-06-08 19:39:32	
2021-06-08 19:39:39	28832.0
2021-06-08 19:49:28	27653.0
2021-06-08 19:59:28	27277.0
2021-06-08 20:09:28	26836.0
2021-06-08 20:19:28	27702.0
2021-06-08 20:29:29	24039.0
2021-06-08 20:39:29	25044.0
2021-06-08 20:49:28	26417.0
2021-06-08 20:59:28	25929.0
2021-06-08 21:09:28	25743.0
2021-06-08 21:19:28	29094.0
2021-06-08 21:29:28	27247.0
2021-06-08 21:39:28	28423.0
2021-06-08 21:49:28	27680.0
2021-06-08 21:59:28	29222.0
2021-06-08 22:09:28	27187.0
2021-06-08 22:19:28	27627.0
2021-06-08 22:29:28	28017.0
2021-06-08 22:39:32	
2021-06-08 22:39:39	25747.0
2021-06-08 22:49:28	27251.0
2021-06-08 22:59:28	27967.0
2021-06-08 23:09:28	28550.0
2021-06-08 23:19:28	28363.0
2021-06-08 23:29:29	24410.0
2021-06-08 23:39:28	27890.0
2021-06-08 23:49:27	28992.0
2021-06-08 23:59:27	28958.0
2021-06-09 00:09:27	28712.0
2021-06-09 00:19:28	28451.0
2021-06-09 00:29:28	27707.0
2021-06-09 00:39:27	28546.0
2021-06-09 00:49:27	29417.0
2021-06-09 00:59:27	28755.0
2021-06-09 01:09:27	28832.0
2021-06-09 01:19:27	29287.0
2021-06-09 01:29:28	25666.0
2021-06-09 01:39:27	29457.0
2021-06-09 01:49:30	
2021-06-09 01:49:37	27733.0
2021-06-09 01:59:27	29272.0
2021-06-09 02:09:27	29060.0
2021-06-09 02:19:27	28044.0
2021-06-09 02:29:27	29302.0
2021-06-09 02:39:28	27277.0
2021-06-09 02:49:27	28721.0
2021-06-09 02:59:27	29412.0
2021-06-09 03:09:28	25298.0
2021-06-09 03:19:28	25368.0
2021-06-09 03:29:27	29036.0
2021-06-09 03:39:27	29442.0
2021-06-09 03:49:27	28196.0
2021-06-09 03:59:27	30094.0
2021-06-09 04:09:27	30089.0
2021-06-09 04:19:27	27778.0
2021-06-09 04:29:27	29538.0
2021-06-09 04:39:27	30402.0
2021-06-09 04:49:27	29746.0
2021-06-09 04:59:27	30052.0
2021-06-09 05:09:27	28498.0
2021-06-09 05:19:27	29548.0
2021-06-09 05:29:27	29767.0
2021-06-09 05:39:27	29609.0
2021-06-09 05:49:27	29392.0
2021-06-09 05:59:27	28237.0
2021-06-09 06:09:27	29528.0
2021-06-09 06:19:27	29242.0
2021-06-09 06:29:27	29462.0
2021-06-09 06:39:27	29624.0
2021-06-09 06:49:27	29685.0
2021-06-09 06:59:27	29752.0
2021-06-09 07:09:27	29272.0
2021-06-09 07:19:27	27990.0
2021-06-09 07:29:28	24598.0
2021-06-09 07:39:28	25805.0
2021-06-09 07:49:28	25789.0
2021-06-09 07:59:28	25659.0
2021-06-09 08:09:28	24009.0
2021-06-09 08:19:28	25541.0
2021-06-09 08:29:28	25583.0
2021-06-09 08:39:27	29292.0
2021-06-09 08:49:28	25697.0
2021-06-09 08:59:28	23771.0
2021-06-09 09:09:31	
2021-06-09 09:09:38	29148.0
2021-06-09 09:19:27	28513.0
2021-06-09 09:29:27	28962.0
2021-06-09 09:39:27	28081.0
2021-06-09 09:49:27	27702.0
2021-06-09 09:59:27	29277.0
2021-06-09 10:09:27	28812.0
2021-06-09 10:19:28	24147.0
2021-06-09 10:29:27	28297.0
2021-06-09 10:39:27	27517.0
2021-06-09 10:49:31	
2021-06-09 10:49:39	25391.0
2021-06-09 10:59:27	28237.0
2021-06-09 11:09:27	27796.0
2021-06-09 11:19:27	28856.0
2021-06-09 11:29:27	27868.0
2021-06-09 11:39:27	25708.0
2021-06-09 11:49:28	22639.0
2021-06-09 11:59:27	28409.0
2021-06-09 12:09:27	28832.0
2021-06-09 12:19:27	27251.0
2021-06-09 12:29:27	27561.0
2021-06-09 12:39:27	26604.0
2021-06-09 12:49:27	27351.0
2021-06-09 12:59:27	28489.0
2021-06-09 13:09:26	29741.0
2021-06-09 13:19:26	29104.0
2021-06-09 13:29:27	27967.0
2021-06-09 13:39:27	27217.0
2021-06-09 13:49:26	29367.0
2021-06-09 13:59:27	28598.0
2021-06-09 14:09:26	29629.0
2021-06-09 14:19:26	28736.0
2021-06-09 14:29:27	27881.0
2021-06-09 14:39:26	28803.0
2021-06-09 14:49:26	29598.0
2021-06-09 14:59:26	30787.0
2021-06-09 15:09:27	27765.0
2021-06-09 15:19:27	28168.0
2021-06-09 15:29:26	29193.0
2021-06-09 15:39:26	28391.0
2021-06-09 15:49:33	
2021-06-09 15:49:46	
2021-06-09 15:59:28	23860.0
2021-06-09 16:09:27	27029.0
2021-06-09 16:19:27	27904.0
2021-06-09 16:29:27	27200.0
2021-06-09 16:39:26	28003.0
2021-06-09 16:49:27	27499.0
2021-06-09 16:59:27	27796.0
2021-06-09 17:09:26	27800.0
2021-06-09 17:19:27	26844.0
2021-06-09 17:29:27	25124.0
2021-06-09 17:39:26	29129.0
2021-06-09 17:49:26	28740.0
2021-06-09 17:59:26	28798.0
2021-06-09 18:09:27	24181.0
2021-06-09 18:19:26	29036.0
2021-06-09 18:29:26	28508.0
2021-06-09 18:39:26	30073.0
2021-06-09 18:49:26	28736.0
2021-06-09 18:59:26	28987.0
2021-06-09 19:09:26	30263.0
2021-06-09 19:19:26	28784.0
2021-06-09 19:29:26	29467.0
2021-06-09 19:39:27	23909.0
2021-06-09 19:49:26	27908.0
2021-06-09 19:59:27	25220.0
2021-06-09 20:09:26	27583.0
2021-06-09 20:19:27	25847.0
2021-06-09 20:29:27	26137.0
2021-06-09 20:39:27	24043.0
2021-06-09 20:49:28	22594.0
2021-06-09 20:59:26	28550.0
2021-06-09 21:09:27	24106.0
2021-06-09 21:19:26	28774.0
2021-06-09 21:29:26	27386.0
2021-06-09 21:39:26	28750.0
2021-06-09 21:49:26	27256.0
2021-06-09 21:59:26	27136.0
2021-06-09 22:09:26	28982.0
2021-06-09 22:19:27	24742.0
2021-06-09 22:29:26	28977.0
2021-06-09 22:39:26	27913.0
2021-06-09 22:49:26	27823.0
2021-06-09 22:59:26	29337.0
2021-06-09 23:09:26	26292.0
2021-06-09 23:19:26	29055.0
2021-06-09 23:29:36	11008.0
2021-06-09 23:39:27	25628.0
2021-06-09 23:49:27	25447.0
2021-06-09 23:59:27	24857.0
2021-06-10 00:09:26	29287.0
2021-06-10 00:19:26	26409.0
2021-06-10 00:29:26	27072.0
2021-06-10 00:39:26	27412.0
2021-06-10 00:49:26	28456.0
2021-06-10 00:59:26	29227.0
2021-06-10 01:09:26	28447.0
2021-06-10 01:19:26	28118.0
2021-06-10 01:29:26	28063.0
2021-06-10 01:39:26	27021.0
2021-06-10 01:49:26	27534.0
2021-06-10 01:59:26	27636.0
2021-06-10 02:09:26	27230.0
2021-06-10 02:19:26	27976.0
2021-06-10 02:29:26	26799.0
2021-06-10 02:39:26	28072.0
2021-06-10 02:49:26	26308.0
2021-06-10 02:59:26	26449.0
2021-06-10 03:09:26	27170.0
2021-06-10 03:19:26	26304.0
2021-06-10 03:29:26	26983.0
2021-06-10 03:39:27	23193.0
2021-06-10 03:49:26	27093.0
2021-06-10 03:59:26	26970.0
2021-06-10 04:09:26	26486.0
2021-06-10 04:19:26	26121.0
2021-06-10 04:29:26	26895.0
2021-06-10 04:39:26	26588.0
2021-06-10 04:49:26	26340.0
2021-06-10 04:59:26	25712.0
2021-06-10 05:09:26	25571.0
2021-06-10 05:19:26	24939.0
2021-06-10 05:29:26	26062.0
2021-06-10 05:39:26	27102.0
2021-06-10 05:49:26	26490.0
2021-06-10 05:59:26	26613.0
2021-06-10 06:09:26	27680.0
2021-06-10 06:19:28	
2021-06-10 06:19:35	26204.0
2021-06-10 06:29:26	27693.0
2021-06-10 06:39:26	26085.0
2021-06-10 06:49:26	26695.0
2021-06-10 06:59:26	27671.0
2021-06-10 07:09:26	25499.0
2021-06-10 07:19:25	28405.0
2021-06-10 07:29:26	26486.0
2021-06-10 07:39:26	26778.0
2021-06-10 07:49:28	
2021-06-10 07:49:34	28750.0
2021-06-10 07:59:26	26907.0
2021-06-10 08:09:26	26078.0
2021-06-10 08:19:26	25511.0
2021-06-10 08:29:26	25327.0
2021-06-10 08:39:26	24410.0
2021-06-10 08:49:26	24954.0
2021-06-10 08:59:26	26683.0
2021-06-10 09:09:27	22731.0
2021-06-10 09:19:27	21642.0
2021-06-10 09:29:29	
2021-06-10 09:29:36	27464.0
2021-06-10 09:39:29	
2021-06-10 09:39:36	27131.0
2021-06-10 09:49:28	19695.0
2021-06-10 09:59:28	20169.0
2021-06-10 10:09:27	21795.0
2021-06-10 10:19:28	20045.0
2021-06-10 10:29:31	
2021-06-10 10:29:38	
2021-06-10 10:39:27	22202.0
2021-06-10 10:49:27	22849.0
2021-06-10 10:59:26	23277.0
2021-06-10 11:09:27	22111.0
2021-06-10 11:19:27	22088.0
2021-06-10 11:29:27	22314.0
2021-06-10 11:39:26	25549.0
2021-06-10 11:49:27	21672.0
2021-06-10 11:59:27	21518.0
2021-06-10 12:09:28	20094.0
2021-06-10 12:19:27	20586.0
2021-06-10 12:29:26	23171.0
2021-06-10 12:39:26	24079.0
2021-06-10 12:49:26	23099.0
2021-06-10 12:59:26	22830.0
2021-06-10 13:09:26	24194.0
2021-06-10 13:19:26	25503.0
2021-06-10 13:29:26	23312.0
2021-06-10 13:39:29	
2021-06-10 13:39:36	28588.0
2021-06-10 13:49:27	21174.0
2021-06-10 13:59:28	19407.0
2021-06-10 14:09:27	21353.0
2021-06-10 14:19:27	22190.0
2021-06-10 14:29:27	21989.0
2021-06-10 14:39:27	19985.0
2021-06-10 14:49:27	20984.0
2021-06-10 14:59:27	20704.0
2021-06-10 15:09:27	20073.0
2021-06-10 15:19:27	21768.0
2021-06-10 15:29:26	22995.0
2021-06-10 15:39:29	
2021-06-10 15:39:35	30210.0
2021-06-10 15:49:26	24317.0
2021-06-10 15:59:26	24262.0
2021-06-10 16:09:27	21395.0
2021-06-10 16:19:26	24839.0
2021-06-10 16:29:26	23174.0
2021-06-10 16:39:26	22213.0
2021-06-10 16:49:26	22523.0
2021-06-10 16:59:27	20302.0
2021-06-10 17:09:27	21746.0
2021-06-10 17:19:26	23515.0
2021-06-10 17:29:26	21964.0
2021-06-10 17:39:25	25496.0
2021-06-10 17:49:26	22915.0
2021-06-10 17:59:25	25249.0
2021-06-10 18:09:25	26409.0
2021-06-10 18:19:26	23680.0
2021-06-10 18:29:26	22752.0
2021-06-10 18:39:25	27976.0
2021-06-10 18:49:25	26928.0
2021-06-10 18:59:26	22250.0
2021-06-10 19:09:25	27316.0
2021-06-10 19:19:26	23177.0
2021-06-10 19:29:27	
2021-06-10 19:29:33	30455.0
2021-06-10 19:39:25	26478.0
2021-06-10 19:49:25	27097.0
2021-06-10 19:59:25	26953.0
2021-06-10 20:09:25	27140.0
2021-06-10 20:19:25	24584.0
2021-06-10 20:29:25	27226.0
2021-06-10 20:39:25	27355.0
2021-06-10 20:49:25	26617.0
2021-06-10 20:59:26	23833.0
2021-06-10 21:09:24	28914.0
2021-06-10 21:19:25	24296.0
2021-06-10 21:29:25	27508.0
2021-06-10 21:39:25	27420.0
2021-06-10 21:49:25	26324.0
2021-06-10 21:59:25	26596.0
2021-06-10 22:09:25	26324.0
2021-06-10 22:19:25	23962.0
2021-06-10 22:29:24	27733.0
2021-06-10 22:39:25	26695.0
2021-06-10 22:49:26	23007.0
2021-06-10 22:59:25	23758.0
2021-06-10 23:09:26	23589.0
2021-06-10 23:19:25	24232.0
2021-06-10 23:29:25	23976.0
2021-06-10 23:39:25	24434.0
2021-06-10 23:49:25	23926.0
2021-06-10 23:59:25	23952.0
2021-06-11 00:09:25	26832.0
2021-06-11 00:19:25	26861.0
2021-06-11 00:29:24	27503.0
2021-06-11 00:39:25	26769.0
2021-06-11 00:49:24	27733.0
2021-06-11 00:59:24	26799.0
2021-06-11 01:09:24	26882.0
2021-06-11 01:19:24	26774.0
2021-06-11 01:29:24	27085.0
2021-06-11 01:39:24	27600.0
2021-06-11 01:49:25	26324.0
2021-06-11 01:59:25	26074.0
2021-06-11 02:09:25	25995.0
2021-06-11 02:19:25	25754.0
2021-06-11 02:29:25	26280.0
2021-06-11 02:39:25	25991.0
2021-06-11 02:49:24	26794.0
2021-06-11 02:59:24	26674.0
2021-06-11 03:09:24	26621.0
2021-06-11 03:19:25	25812.0
2021-06-11 03:29:24	26256.0
2021-06-11 03:39:24	26417.0
2021-06-11 03:49:25	25632.0
2021-06-11 03:59:24	26836.0
2021-06-11 04:09:25	25747.0
2021-06-11 04:19:24	26732.0
2021-06-11 04:29:24	26567.0
2021-06-11 04:39:24	27119.0
2021-06-11 04:49:24	26097.0
2021-06-11 04:59:24	26807.0
2021-06-11 05:09:24	26749.0
2021-06-11 05:19:24	27482.0
2021-06-11 05:29:24	27303.0
2021-06-11 05:39:24	26264.0
2021-06-11 05:49:24	26082.0
2021-06-11 05:59:24	27800.0
2021-06-11 06:09:24	26670.0
2021-06-11 06:19:24	26695.0
2021-06-11 06:29:25	22630.0
2021-06-11 06:39:25	24232.0
2021-06-11 06:49:24	26600.0
2021-06-11 06:59:24	26089.0
2021-06-11 07:09:24	26979.0
2021-06-11 07:19:24	25383.0
2021-06-11 07:29:24	27791.0
2021-06-11 07:39:24	27381.0
2021-06-11 07:49:25	24022.0
2021-06-11 07:59:25	23106.0
2021-06-11 08:09:24	26007.0
2021-06-11 08:19:24	27342.0
2021-06-11 08:29:24	25372.0
2021-06-11 08:39:25	23696.0
2021-06-11 08:49:24	26344.0
2021-06-11 08:59:24	26949.0
2021-06-11 09:09:24	26811.0
2021-06-11 09:19:24	27166.0
2021-06-11 09:29:26	
2021-06-11 09:29:32	30226.0
2021-06-11 09:39:26	
2021-06-11 09:39:32	30552.0
2021-06-11 09:49:24	27605.0
2021-06-11 09:59:24	28163.0
2021-06-11 10:09:24	26082.0
2021-06-11 10:19:24	25361.0
2021-06-11 10:29:24	26886.0
2021-06-11 10:39:24	26413.0
2021-06-11 10:49:24	26470.0
2021-06-11 10:59:24	26807.0
