ts	snmplinuxmeminfo_percent_available_memory
2021-06-15 07:33:47	47.0
2021-06-15 07:38:47	47.0
2021-06-15 07:43:47	47.0
2021-06-15 07:48:47	47.0
2021-06-15 07:53:47	47.0
2021-06-15 07:58:47	47.0
2021-06-15 08:03:47	47.0
2021-06-15 08:08:47	47.0
2021-06-15 08:13:47	47.0
2021-06-15 08:18:47	47.0
2021-06-15 08:23:47	47.0
2021-06-15 08:28:47	47.0
2021-06-15 08:33:47	47.0
2021-06-15 08:38:47	47.0
2021-06-15 08:43:47	47.0
2021-06-15 08:48:47	47.0
2021-06-15 08:53:47	47.0
2021-06-15 08:58:47	47.0
2021-06-15 09:03:47	47.0
2021-06-15 09:08:47	47.0
2021-06-15 09:13:47	47.0
2021-06-15 09:18:47	47.0
2021-06-15 09:23:47	47.0
2021-06-15 09:28:47	47.0
2021-06-15 09:33:47	47.0
2021-06-15 09:38:47	47.0
2021-06-15 09:43:47	47.0
2021-06-15 09:48:47	47.0
2021-06-15 09:53:47	47.0
2021-06-15 09:58:47	47.0
2021-06-15 10:03:52	47.0
2021-06-15 10:08:47	47.0
2021-06-15 10:13:47	47.0
2021-06-15 10:18:47	47.0
2021-06-15 10:23:47	47.0
2021-06-15 10:28:47	47.0
2021-06-15 10:33:47	47.0
2021-06-15 10:38:47	47.0
2021-06-15 10:43:47	47.0
2021-06-15 10:48:47	47.0
2021-06-15 10:53:47	47.0
2021-06-15 10:58:47	47.0
2021-06-15 11:03:47	47.0
2021-06-15 11:08:47	47.0
2021-06-15 11:13:47	47.0
2021-06-15 11:18:47	47.0
2021-06-15 11:23:47	47.0
2021-06-15 11:28:47	47.0
2021-06-15 11:33:47	47.0
2021-06-15 11:38:47	47.0
2021-06-15 11:43:47	47.0
2021-06-15 11:48:47	47.0
2021-06-15 11:53:47	47.0
2021-06-15 11:58:47	47.0
2021-06-15 12:03:47	47.0
2021-06-15 12:08:47	47.0
2021-06-15 12:13:47	47.0
2021-06-15 12:18:47	47.0
2021-06-15 12:23:47	47.0
2021-06-15 12:28:47	47.0
2021-06-15 12:33:47	47.0
2021-06-15 12:38:47	47.0
2021-06-15 12:43:47	47.0
2021-06-15 12:48:47	47.0
2021-06-15 12:53:47	47.0
2021-06-15 12:58:47	47.0
2021-06-15 13:03:47	47.0
2021-06-15 13:08:47	47.0
2021-06-15 13:13:47	47.0
2021-06-15 13:18:47	47.0
2021-06-15 13:23:47	47.0
2021-06-15 13:28:47	47.0
2021-06-15 13:33:47	47.0
2021-06-15 13:38:47	47.0
2021-06-15 13:43:47	47.0
2021-06-15 13:48:47	47.0
2021-06-15 13:53:47	47.0
2021-06-15 13:58:47	47.0
2021-06-15 14:03:47	47.0
2021-06-15 14:08:47	47.0
2021-06-15 14:13:47	47.0
2021-06-15 14:18:47	47.0
2021-06-15 14:23:47	47.0
2021-06-15 14:28:47	47.0
2021-06-15 14:33:47	47.0
2021-06-15 14:38:47	47.0
2021-06-15 14:43:47	47.0
2021-06-15 14:48:47	47.0
2021-06-15 14:53:47	47.0
2021-06-15 14:58:47	47.0
2021-06-15 15:03:47	47.0
2021-06-15 15:08:47	47.0
2021-06-15 15:13:47	47.0
2021-06-15 15:18:47	47.0
2021-06-15 15:23:47	47.0
2021-06-15 15:28:47	47.0
2021-06-15 15:33:47	47.0
2021-06-15 15:38:47	47.0
2021-06-15 15:43:47	47.0
2021-06-15 15:48:47	47.0
2021-06-15 15:53:47	47.0
2021-06-15 15:58:47	47.0
2021-06-15 16:03:47	47.0
2021-06-15 16:08:47	47.0
2021-06-15 16:13:47	47.0
2021-06-15 16:18:47	47.0
2021-06-15 16:23:47	47.0
2021-06-15 16:28:47	47.0
2021-06-15 16:33:47	47.0
2021-06-15 16:38:47	47.0
2021-06-15 16:43:47	47.0
2021-06-15 16:48:47	47.0
2021-06-15 16:53:47	47.0
2021-06-15 16:58:47	47.0
2021-06-15 17:03:47	47.0
2021-06-15 17:08:47	47.0
2021-06-15 17:13:47	47.0
2021-06-15 17:18:47	47.0
2021-06-15 17:23:47	47.0
2021-06-15 17:28:47	47.0
2021-06-15 17:33:47	47.0
2021-06-15 17:38:47	47.0
2021-06-15 17:43:47	47.0
2021-06-15 17:48:47	47.0
2021-06-15 17:53:47	47.0
2021-06-15 17:58:47	47.0
2021-06-15 18:03:47	47.0
2021-06-15 18:08:47	47.0
2021-06-15 18:13:47	47.0
2021-06-15 18:18:47	47.0
2021-06-15 18:23:47	47.0
2021-06-15 18:28:47	47.0
2021-06-15 18:33:47	47.0
2021-06-15 18:38:47	47.0
2021-06-15 18:43:47	47.0
2021-06-15 18:48:47	47.0
2021-06-15 18:53:47	47.0
2021-06-15 18:58:47	47.0
2021-06-15 19:03:47	47.0
2021-06-15 19:08:47	47.0
2021-06-15 19:13:47	47.0
2021-06-15 19:18:47	47.0
2021-06-15 19:23:47	47.0
2021-06-15 19:28:47	47.0
2021-06-15 19:33:47	47.0
2021-06-15 19:38:47	47.0
2021-06-15 19:43:47	47.0
2021-06-15 19:48:47	47.0
2021-06-15 19:53:47	47.0
2021-06-15 19:58:47	47.0
2021-06-15 20:03:47	47.0
2021-06-15 20:08:47	47.0
2021-06-15 20:13:47	47.0
2021-06-15 20:18:47	47.0
2021-06-15 20:23:47	47.0
2021-06-15 20:28:47	47.0
2021-06-15 20:33:47	47.0
2021-06-15 20:38:47	47.0
2021-06-15 20:43:47	47.0
2021-06-15 20:48:47	47.0
2021-06-15 20:53:47	47.0
2021-06-15 20:58:47	47.0
2021-06-15 21:03:47	47.0
2021-06-15 21:08:47	47.0
2021-06-15 21:13:47	47.0
2021-06-15 21:18:47	47.0
2021-06-15 21:23:47	47.0
2021-06-15 21:28:47	47.0
2021-06-15 21:33:47	47.0
2021-06-15 21:38:47	47.0
2021-06-15 21:43:47	47.0
2021-06-15 21:48:47	47.0
2021-06-15 21:53:47	47.0
2021-06-15 21:58:47	47.0
2021-06-15 22:03:47	47.0
2021-06-15 22:08:47	47.0
2021-06-15 22:13:47	47.0
2021-06-15 22:18:47	47.0
2021-06-15 22:23:47	47.0
2021-06-15 22:28:47	47.0
2021-06-15 22:33:47	47.0
2021-06-15 22:38:47	47.0
2021-06-15 22:43:47	47.0
2021-06-15 22:48:47	47.0
2021-06-15 22:53:47	47.0
2021-06-15 22:58:47	47.0
2021-06-15 23:03:47	47.0
2021-06-15 23:08:47	47.0
2021-06-15 23:13:47	47.0
2021-06-15 23:18:47	47.0
