ts	cloudhttp_asia_pacific_tokyo_response_time
2021-06-06 16:41:53	467.0
2021-06-06 16:51:53	427.0
2021-06-06 17:01:53	541.0
2021-06-06 17:11:53	794.0
2021-06-06 17:21:53	527.0
2021-06-06 17:31:53	286.0
2021-06-06 17:41:53	453.0
2021-06-06 17:51:53	527.0
2021-06-06 18:01:53	359.0
2021-06-06 18:11:53	265.0
2021-06-06 18:21:53	332.0
2021-06-06 18:31:53	391.0
2021-06-06 18:41:53	330.0
2021-06-06 18:51:53	121.0
2021-06-06 19:01:53	438.0
2021-06-06 19:11:53	753.0
2021-06-06 19:21:53	455.0
2021-06-06 19:31:53	796.0
2021-06-06 19:41:53	485.0
2021-06-06 19:51:53	313.0
2021-06-06 20:01:53	172.0
2021-06-06 20:11:53	687.0
2021-06-06 20:21:53	469.0
2021-06-06 20:31:53	513.0
2021-06-06 20:41:53	575.0
2021-06-06 20:51:53	206.0
2021-06-06 21:01:53	787.0
2021-06-06 21:11:53	775.0
2021-06-06 21:21:53	484.0
2021-06-06 21:31:53	525.0
2021-06-06 21:41:53	829.0
2021-06-06 21:51:53	684.0
2021-06-06 22:01:53	48.0
2021-06-06 22:11:53	739.0
2021-06-06 22:21:53	682.0
2021-06-06 22:31:53	38.0
2021-06-06 22:41:53	738.0
2021-06-06 22:51:53	615.0
2021-06-06 23:01:53	509.0
2021-06-06 23:11:53	698.0
2021-06-06 23:21:53	912.0
2021-06-06 23:31:53	747.0
2021-06-06 23:41:53	176.0
2021-06-06 23:51:53	163.0
2021-06-07 00:01:53	540.0
2021-06-07 00:11:53	777.0
2021-06-07 00:21:53	903.0
2021-06-07 00:31:53	570.0
2021-06-07 00:41:53	6.0
2021-06-07 00:51:53	827.0
2021-06-07 01:01:53	692.0
2021-06-07 01:11:53	805.0
2021-06-07 01:21:53	584.0
2021-06-07 01:31:53	608.0
2021-06-07 01:41:53	575.0
2021-06-07 01:51:53	667.0
2021-06-07 02:01:53	711.0
2021-06-07 02:11:53	793.0
2021-06-07 02:21:53	948.0
2021-06-07 02:31:53	528.0
2021-06-07 02:41:53	747.0
2021-06-07 02:51:53	489.0
2021-06-07 03:01:53	758.0
2021-06-07 03:11:53	296.0
2021-06-07 03:21:53	279.0
2021-06-07 03:31:53	561.0
2021-06-07 03:41:53	411.0
2021-06-07 03:51:53	742.0
2021-06-07 04:01:53	300.0
2021-06-07 04:11:53	309.0
2021-06-07 04:21:53	581.0
2021-06-07 04:31:53	371.0
2021-06-07 04:41:53	663.0
2021-06-07 04:51:53	536.0
2021-06-07 05:01:53	201.0
2021-06-07 05:11:53	628.0
2021-06-07 05:21:53	518.0
2021-06-07 05:31:53	571.0
2021-06-07 05:41:53	675.0
2021-06-07 05:51:53	818.0
2021-06-07 06:01:53	279.0
2021-06-07 06:11:53	345.0
2021-06-07 06:21:53	672.0
2021-06-07 06:31:53	518.0
2021-06-07 06:41:53	148.0
2021-06-07 06:51:53	717.0
2021-06-07 07:01:53	545.0
2021-06-07 07:11:53	321.0
2021-06-07 07:21:53	612.0
2021-06-07 07:31:53	332.0
2021-06-07 07:41:53	820.0
2021-06-07 07:51:53	748.0
2021-06-07 08:01:53	403.0
2021-06-07 08:11:53	357.0
2021-06-07 08:21:53	833.0
2021-06-07 08:31:53	434.0
2021-06-07 08:41:53	656.0
2021-06-07 08:51:53	842.0
2021-06-07 09:01:53	775.0
2021-06-07 09:11:53	497.0
2021-06-07 09:21:53	703.0
2021-06-07 09:31:53	230.0
2021-06-07 09:41:53	599.0
2021-06-07 09:51:53	372.0
2021-06-07 10:01:53	519.0
2021-06-07 10:11:53	690.0
2021-06-07 10:21:53	663.0
2021-06-07 10:31:53	691.0
2021-06-07 10:41:53	748.0
2021-06-07 10:51:53	526.0
2021-06-07 11:01:53	83.0
2021-06-07 11:11:53	801.0
2021-06-07 11:21:53	938.0
2021-06-07 11:31:53	379.0
2021-06-07 11:41:53	764.0
2021-06-07 11:51:53	116.0
2021-06-07 12:01:53	805.0
2021-06-07 12:11:53	736.0
2021-06-07 12:21:53	838.0
2021-06-07 12:31:53	494.0
2021-06-07 12:41:53	545.0
2021-06-07 12:51:53	900.0
2021-06-07 13:01:53	733.0
2021-06-07 13:11:53	738.0
2021-06-07 13:21:53	309.0
2021-06-07 13:31:53	918.0
2021-06-07 13:41:53	604.0
2021-06-07 13:51:53	509.0
2021-06-07 14:01:53	637.0
2021-06-07 14:11:53	358.0
2021-06-07 14:21:53	809.0
2021-06-07 14:31:53	237.0
2021-06-07 14:41:53	510.0
2021-06-07 14:51:53	898.0
2021-06-07 15:01:53	739.0
2021-06-07 15:11:53	892.0
2021-06-07 15:21:53	422.0
2021-06-07 15:31:53	382.0
2021-06-07 15:41:53	769.0
2021-06-07 15:51:53	748.0
2021-06-07 16:01:53	550.0
2021-06-07 16:11:53	819.0
2021-06-07 16:21:53	679.0
2021-06-07 16:31:53	778.0
2021-06-07 16:41:53	793.0
2021-06-07 16:51:53	561.0
2021-06-07 17:01:53	903.0
2021-06-07 17:11:53	927.0
2021-06-07 17:21:53	918.0
2021-06-07 17:31:53	791.0
2021-06-07 17:41:53	591.0
2021-06-07 17:51:53	668.0
2021-06-07 18:01:53	297.0
2021-06-07 18:11:53	724.0
2021-06-07 18:21:53	718.0
2021-06-07 18:31:53	612.0
2021-06-07 18:41:53	675.0
2021-06-07 18:51:53	749.0
2021-06-07 19:01:53	594.0
2021-06-07 19:11:53	797.0
2021-06-07 19:21:53	512.0
2021-06-07 19:31:53	570.0
2021-06-07 19:41:53	908.0
2021-06-07 19:51:53	649.0
2021-06-07 20:01:53	617.0
2021-06-07 20:11:53	525.0
2021-06-07 20:21:53	46.0
2021-06-07 20:31:53	348.0
2021-06-07 20:41:53	644.0
2021-06-07 20:51:53	334.0
2021-06-07 21:01:53	713.0
2021-06-07 21:11:53	323.0
2021-06-07 21:21:53	531.0
2021-06-07 21:31:53	226.0
2021-06-07 21:41:53	93.0
2021-06-07 21:51:53	188.0
2021-06-07 22:01:53	838.0
2021-06-07 22:11:53	58.0
2021-06-07 22:21:53	218.0
2021-06-07 22:31:53	594.0
2021-06-07 22:41:53	750.0
2021-06-07 22:51:53	832.0
2021-06-07 23:01:53	336.0
2021-06-07 23:11:53	104.0
2021-06-07 23:21:53	896.0
2021-06-07 23:31:53	295.0
2021-06-07 23:41:53	43.0
2021-06-07 23:51:53	889.0
2021-06-08 00:01:53	20.0
2021-06-08 00:11:53	61.0
2021-06-08 00:21:53	772.0
2021-06-08 00:31:53	368.0
2021-06-08 00:41:53	22.0
2021-06-08 00:51:53	229.0
2021-06-08 01:01:53	935.0
2021-06-08 01:11:53	462.0
2021-06-08 01:21:53	271.0
2021-06-08 01:31:53	662.0
2021-06-08 01:41:53	934.0
2021-06-08 01:51:53	822.0
2021-06-08 02:01:53	875.0
2021-06-08 02:11:53	920.0
2021-06-08 02:21:53	905.0
2021-06-08 02:31:53	901.0
2021-06-08 02:41:53	139.0
2021-06-08 02:51:53	318.0
2021-06-08 03:01:53	276.0
2021-06-08 03:11:53	175.0
2021-06-08 03:21:53	849.0
2021-06-08 03:31:53	696.0
2021-06-08 03:41:53	215.0
2021-06-08 03:51:53	207.0
2021-06-08 04:01:53	910.0
2021-06-08 04:11:53	447.0
2021-06-08 04:21:53	850.0
2021-06-08 04:31:53	873.0
2021-06-08 04:41:53	717.0
2021-06-08 04:51:53	442.0
2021-06-08 05:01:53	810.0
2021-06-08 05:11:53	803.0
2021-06-08 05:21:53	707.0
2021-06-08 05:31:53	412.0
2021-06-08 05:41:53	528.0
2021-06-08 05:49:40	358.0
2021-06-08 05:59:40	703.0
2021-06-08 06:09:40	897.0
2021-06-08 06:19:40	766.0
2021-06-08 06:29:40	341.0
2021-06-08 06:39:40	283.0
2021-06-08 06:49:40	320.0
2021-06-08 06:59:40	397.0
2021-06-08 07:09:40	509.0
2021-06-08 07:19:40	453.0
2021-06-08 07:29:40	433.0
2021-06-08 07:39:40	238.0
2021-06-08 07:49:40	192.0
2021-06-08 07:59:40	291.0
2021-06-08 08:09:40	292.0
2021-06-08 08:19:40	912.0
2021-06-08 08:29:40	74.0
2021-06-08 08:39:40	60.0
2021-06-08 08:49:40	870.0
2021-06-08 08:59:40	208.0
2021-06-08 09:09:40	82.0
2021-06-08 09:19:40	45.0
2021-06-08 09:29:40	306.0
2021-06-08 09:39:40	288.0
2021-06-08 09:49:40	898.0
2021-06-08 09:59:40	332.0
2021-06-08 10:09:40	118.0
2021-06-08 10:19:40	394.0
2021-06-08 10:29:40	114.0
2021-06-08 10:39:40	208.0
2021-06-08 10:49:40	15.0
2021-06-08 10:59:40	903.0
2021-06-08 11:09:40	178.0
2021-06-08 11:19:40	21.0
2021-06-08 11:29:40	188.0
2021-06-08 11:39:40	201.0
2021-06-08 11:49:40	276.0
2021-06-08 11:59:40	213.0
2021-06-08 12:09:40	961.0
2021-06-08 12:19:40	174.0
2021-06-08 12:29:40	196.0
2021-06-08 12:39:40	224.0
2021-06-08 12:49:40	166.0
2021-06-08 12:59:40	324.0
2021-06-08 13:09:40	513.0
2021-06-08 13:19:40	473.0
2021-06-08 13:29:40	522.0
2021-06-08 13:39:40	295.0
2021-06-08 13:49:40	62.0
2021-06-08 13:59:40	983.0
2021-06-08 14:09:40	564.0
2021-06-08 14:19:40	959.0
2021-06-08 14:29:40	115.0
2021-06-08 14:39:40	890.0
2021-06-08 14:49:40	292.0
2021-06-08 14:59:40	217.0
2021-06-08 15:09:40	830.0
2021-06-08 15:19:40	812.0
2021-06-08 15:29:40	89.0
2021-06-08 15:39:40	612.0
2021-06-08 15:49:40	174.0
2021-06-08 15:59:40	37.0
2021-06-08 16:09:40	90.0
2021-06-08 16:19:40	179.0
2021-06-08 16:29:40	6.0
2021-06-08 16:39:40	945.0
2021-06-08 16:49:40	275.0
2021-06-08 16:59:40	221.0
2021-06-08 17:09:40	219.0
2021-06-08 17:19:40	904.0
2021-06-08 17:29:40	50.0
2021-06-08 17:39:40	799.0
2021-06-08 17:49:40	957.0
2021-06-08 17:59:40	232.0
2021-06-08 18:09:40	109.0
2021-06-08 18:19:40	372.0
2021-06-08 18:29:40	567.0
2021-06-08 18:39:40	752.0
2021-06-08 18:49:40	336.0
2021-06-08 18:59:40	726.0
2021-06-08 19:09:40	663.0
2021-06-08 19:19:40	399.0
2021-06-08 19:29:40	428.0
2021-06-08 19:39:40	3.0
2021-06-08 19:49:40	364.0
2021-06-08 19:59:40	842.0
2021-06-08 20:09:40	402.0
2021-06-08 20:19:40	867.0
2021-06-08 20:29:40	679.0
2021-06-08 20:39:40	45.0
2021-06-08 20:49:40	695.0
2021-06-08 20:59:40	963.0
2021-06-08 21:09:40	648.0
2021-06-08 21:19:40	581.0
2021-06-08 21:29:40	663.0
2021-06-08 21:39:40	636.0
2021-06-08 21:49:40	583.0
2021-06-08 21:59:40	538.0
2021-06-08 22:09:40	809.0
2021-06-08 22:19:40	326.0
2021-06-08 22:29:40	845.0
2021-06-08 22:39:40	761.0
2021-06-08 22:49:40	929.0
2021-06-08 22:59:40	742.0
2021-06-08 23:09:40	801.0
2021-06-08 23:19:40	952.0
2021-06-08 23:29:40	233.0
2021-06-08 23:39:40	962.0
2021-06-08 23:49:40	328.0
2021-06-08 23:59:40	522.0
2021-06-09 00:09:40	200.0
2021-06-09 00:19:40	388.0
2021-06-09 00:29:40	365.0
2021-06-09 00:39:40	161.0
2021-06-09 00:49:40	537.0
2021-06-09 00:59:40	191.0
2021-06-09 01:09:40	409.0
2021-06-09 01:19:40	611.0
2021-06-09 01:29:40	459.0
2021-06-09 01:39:40	972.0
2021-06-09 01:49:40	80.0
2021-06-09 01:59:40	59.0
2021-06-09 02:09:40	124.0
2021-06-09 02:19:40	522.0
2021-06-09 02:29:40	360.0
2021-06-09 02:39:40	556.0
2021-06-09 02:49:40	248.0
2021-06-09 02:59:40	279.0
2021-06-09 03:09:40	279.0
2021-06-09 03:19:40	274.0
2021-06-09 03:29:40	360.0
2021-06-09 03:39:40	297.0
2021-06-09 03:49:40	375.0
2021-06-09 03:59:40	98.0
2021-06-09 04:09:40	468.0
2021-06-09 04:19:40	423.0
2021-06-09 04:29:40	359.0
2021-06-09 04:39:40	653.0
2021-06-09 04:49:40	444.0
2021-06-09 04:59:40	914.0
2021-06-09 05:09:40	906.0
2021-06-09 05:19:40	223.0
2021-06-09 05:29:40	21.0
2021-06-09 05:39:40	153.0
2021-06-09 05:48:28	875.0
2021-06-09 05:58:28	52.0
2021-06-09 06:08:28	794.0
2021-06-09 06:18:28	266.0
2021-06-09 06:28:28	118.0
2021-06-09 06:38:28	149.0
2021-06-09 06:48:28	922.0
2021-06-09 06:58:28	878.0
2021-06-09 07:08:28	373.0
2021-06-09 07:18:28	664.0
2021-06-09 07:28:28	890.0
2021-06-09 07:38:28	85.0
2021-06-09 07:48:28	156.0
2021-06-09 07:58:28	61.0
2021-06-09 08:08:28	283.0
2021-06-09 08:18:28	25.0
2021-06-09 08:28:28	300.0
2021-06-09 08:38:28	98.0
2021-06-09 08:48:28	191.0
2021-06-09 08:58:28	894.0
2021-06-09 09:08:28	536.0
2021-06-09 09:18:28	90.0
2021-06-09 09:28:28	852.0
2021-06-09 09:38:28	25.0
2021-06-09 09:48:28	968.0
2021-06-09 09:58:28	40.0
2021-06-09 10:08:28	260.0
2021-06-09 10:18:28	190.0
2021-06-09 10:28:28	374.0
2021-06-09 10:38:28	102.0
2021-06-09 10:48:28	960.0
2021-06-09 10:58:28	189.0
2021-06-09 11:08:28	341.0
2021-06-09 11:18:28	815.0
2021-06-09 11:28:28	81.0
2021-06-09 11:38:28	485.0
2021-06-09 11:48:28	68.0
2021-06-09 11:58:28	903.0
2021-06-09 12:08:28	938.0
2021-06-09 12:18:28	964.0
2021-06-09 12:28:28	360.0
2021-06-09 12:38:28	176.0
2021-06-09 12:48:28	334.0
2021-06-09 12:58:28	947.0
2021-06-09 13:08:28	311.0
2021-06-09 13:18:28	151.0
2021-06-09 13:28:28	998.0
2021-06-09 13:38:28	143.0
2021-06-09 13:48:28	110.0
2021-06-09 13:58:28	259.0
2021-06-09 14:08:28	981.0
2021-06-09 14:18:28	938.0
2021-06-09 14:28:28	205.0
2021-06-09 14:38:28	146.0
2021-06-09 14:48:28	110.0
2021-06-09 14:58:28	977.0
2021-06-09 15:08:28	195.0
2021-06-09 15:18:28	30.0
2021-06-09 15:28:28	87.0
2021-06-09 15:38:28	324.0
2021-06-09 15:48:28	889.0
2021-06-09 15:58:28	241.0
2021-06-09 16:08:28	57.0
2021-06-09 16:18:28	306.0
2021-06-09 16:28:28	87.0
2021-06-09 16:38:28	532.0
2021-06-09 16:48:28	215.0
2021-06-09 16:58:28	41.0
2021-06-09 17:08:28	38.0
2021-06-09 17:18:28	54.0
2021-06-09 17:28:28	191.0
2021-06-09 17:38:28	54.0
2021-06-09 17:48:28	201.0
2021-06-09 17:58:28	490.0
2021-06-09 18:08:28	933.0
2021-06-09 18:18:28	22.0
2021-06-09 18:28:28	148.0
2021-06-09 18:38:28	858.0
2021-06-09 18:48:28	109.0
2021-06-09 18:58:28	162.0
2021-06-09 19:08:28	14.0
2021-06-09 19:18:28	128.0
2021-06-09 19:28:28	159.0
2021-06-09 19:38:28	178.0
2021-06-09 19:48:28	205.0
2021-06-09 19:58:28	193.0
2021-06-09 20:08:28	141.0
2021-06-09 20:18:28	175.0
2021-06-09 20:28:28	115.0
2021-06-09 20:38:28	858.0
2021-06-09 20:48:28	3.0
2021-06-09 20:58:28	319.0
2021-06-09 21:08:28	10.0
2021-06-09 21:18:28	969.0
2021-06-09 21:28:28	364.0
2021-06-09 21:38:28	701.0
2021-06-09 21:48:28	382.0
2021-06-09 21:58:28	117.0
2021-06-09 22:08:28	415.0
2021-06-09 22:18:28	919.0
2021-06-09 22:28:28	115.0
2021-06-09 22:38:28	847.0
2021-06-09 22:48:28	192.0
2021-06-09 22:58:28	922.0
2021-06-09 23:08:28	229.0
2021-06-09 23:18:28	42.0
2021-06-09 23:28:28	147.0
2021-06-09 23:38:28	207.0
2021-06-09 23:48:28	915.0
2021-06-09 23:58:28	24.0
2021-06-10 00:08:28	976.0
2021-06-10 00:18:28	172.0
2021-06-10 00:28:28	19.0
2021-06-10 00:38:28	149.0
2021-06-10 00:48:28	122.0
2021-06-10 00:58:28	780.0
2021-06-10 01:08:28	143.0
2021-06-10 01:18:28	238.0
2021-06-10 01:28:28	95.0
2021-06-10 01:38:28	50.0
2021-06-10 01:48:28	366.0
2021-06-10 01:58:28	216.0
2021-06-10 02:08:28	579.0
2021-06-10 02:18:28	91.0
2021-06-10 02:28:28	113.0
2021-06-10 02:38:28	152.0
2021-06-10 02:48:28	149.0
2021-06-10 02:58:28	910.0
2021-06-10 03:08:28	296.0
2021-06-10 03:18:28	932.0
2021-06-10 03:28:28	56.0
2021-06-10 03:38:28	357.0
2021-06-10 03:48:28	953.0
2021-06-10 03:58:28	821.0
2021-06-10 04:08:28	8.0
2021-06-10 04:18:28	954.0
2021-06-10 04:28:28	151.0
2021-06-10 04:38:28	82.0
2021-06-10 04:48:28	295.0
2021-06-10 04:58:28	297.0
2021-06-10 05:08:28	145.0
2021-06-10 05:18:28	179.0
2021-06-10 05:28:28	88.0
2021-06-10 05:38:28	256.0
2021-06-10 05:48:28	65.0
2021-06-10 05:58:28	420.0
2021-06-10 06:08:28	826.0
2021-06-10 06:18:28	84.0
2021-06-10 06:28:28	109.0
2021-06-10 06:38:28	97.0
2021-06-10 06:48:28	112.0
2021-06-10 06:58:28	908.0
2021-06-10 07:08:28	874.0
2021-06-10 07:18:28	346.0
2021-06-10 07:28:28	990.0
2021-06-10 07:38:28	74.0
2021-06-10 07:48:28	907.0
2021-06-10 07:58:28	328.0
2021-06-10 08:08:28	904.0
2021-06-10 08:18:28	976.0
2021-06-10 08:28:28	873.0
2021-06-10 08:38:28	45.0
2021-06-10 08:48:28	46.0
2021-06-10 08:58:28	50.0
2021-06-10 09:08:28	219.0
2021-06-10 09:18:28	930.0
2021-06-10 09:28:28	314.0
2021-06-10 09:38:28	159.0
2021-06-10 09:48:28	993.0
2021-06-10 09:58:28	372.0
2021-06-10 10:08:28	980.0
2021-06-10 10:18:28	797.0
2021-06-10 10:28:28	203.0
2021-06-10 10:38:28	230.0
2021-06-10 10:48:28	700.0
2021-06-10 10:58:28	45.0
2021-06-10 11:08:28	145.0
2021-06-10 11:18:28	998.0
2021-06-10 11:28:28	255.0
2021-06-10 11:38:28	624.0
2021-06-10 11:48:28	792.0
2021-06-10 11:58:28	648.0
2021-06-10 12:08:28	221.0
2021-06-10 12:18:28	241.0
2021-06-10 12:28:28	75.0
2021-06-10 12:38:28	34.0
2021-06-10 12:48:28	913.0
2021-06-10 12:58:28	199.0
2021-06-10 13:08:28	911.0
2021-06-10 13:18:28	23.0
2021-06-10 13:28:28	798.0
2021-06-10 13:38:28	213.0
2021-06-10 13:48:28	957.0
2021-06-10 13:58:28	184.0
2021-06-10 14:08:28	58.0
2021-06-10 14:18:28	178.0
2021-06-10 14:28:28	42.0
2021-06-10 14:38:28	727.0
2021-06-10 14:48:28	216.0
2021-06-10 14:58:28	70.0
2021-06-10 15:08:28	995.0
2021-06-10 15:18:28	47.0
2021-06-10 15:28:28	930.0
2021-06-10 15:38:28	893.0
2021-06-10 15:48:28	849.0
2021-06-10 15:58:28	978.0
2021-06-10 16:08:28	296.0
2021-06-10 16:18:28	80.0
2021-06-10 16:28:28	8.0
2021-06-10 16:38:28	42.0
2021-06-10 16:48:28	37.0
2021-06-10 16:58:28	122.0
2021-06-10 17:08:28	916.0
2021-06-10 17:18:28	88.0
2021-06-10 17:28:28	342.0
2021-06-10 17:38:28	990.0
2021-06-10 17:48:28	377.0
2021-06-10 17:58:28	141.0
2021-06-10 18:08:28	864.0
2021-06-10 18:18:28	107.0
2021-06-10 18:28:28	987.0
2021-06-10 18:38:28	22.0
2021-06-10 18:48:28	108.0
2021-06-10 18:58:28	285.0
2021-06-10 19:08:28	936.0
2021-06-10 19:18:28	295.0
2021-06-10 19:28:28	265.0
2021-06-10 19:38:28	80.0
2021-06-10 19:48:28	936.0
2021-06-10 19:58:28	129.0
2021-06-10 20:08:28	196.0
2021-06-10 20:18:28	158.0
2021-06-10 20:28:28	58.0
2021-06-10 20:38:28	48.0
2021-06-10 20:48:28	123.0
2021-06-10 20:58:28	277.0
2021-06-10 21:08:28	51.0
2021-06-10 21:18:28	180.0
2021-06-10 21:28:28	873.0
2021-06-10 21:38:28	933.0
2021-06-10 21:48:28	123.0
2021-06-10 21:58:28	952.0
2021-06-10 22:08:28	993.0
2021-06-10 22:18:28	371.0
2021-06-10 22:28:28	121.0
2021-06-10 22:38:28	119.0
2021-06-10 22:48:28	78.0
2021-06-10 22:58:28	117.0
2021-06-10 23:08:28	93.0
2021-06-10 23:18:28	153.0
2021-06-10 23:28:28	103.0
2021-06-10 23:38:28	130.0
2021-06-10 23:48:28	101.0
2021-06-10 23:58:28	155.0
2021-06-11 00:08:28	850.0
2021-06-11 00:18:28	694.0
2021-06-11 00:28:28	918.0
2021-06-11 00:38:28	960.0
2021-06-11 00:48:28	336.0
2021-06-11 00:58:28	5.0
2021-06-11 01:08:28	923.0
2021-06-11 01:18:28	45.0
2021-06-11 01:28:28	82.0
2021-06-11 01:38:28	925.0
2021-06-11 01:48:28	390.0
2021-06-11 01:58:28	308.0
2021-06-11 02:08:28	15.0
2021-06-11 02:18:28	38.0
2021-06-11 02:28:28	7.0
2021-06-11 02:38:28	104.0
2021-06-11 02:48:28	95.0
2021-06-11 02:58:28	260.0
2021-06-11 03:08:28	248.0
2021-06-11 03:18:28	937.0
2021-06-11 03:28:28	226.0
2021-06-11 03:38:28	94.0
2021-06-11 03:48:28	871.0
2021-06-11 03:58:28	377.0
2021-06-11 04:08:28	279.0
2021-06-11 04:18:28	604.0
2021-06-11 04:28:28	856.0
2021-06-11 04:38:28	371.0
2021-06-11 04:48:28	361.0
2021-06-11 04:58:28	221.0
2021-06-11 05:08:28	789.0
2021-06-11 05:18:28	999.0
2021-06-11 05:28:28	49.0
2021-06-11 05:38:28	942.0
2021-06-11 05:48:28	77.0
2021-06-11 05:58:28	519.0
2021-06-11 06:08:28	225.0
2021-06-11 06:18:28	967.0
2021-06-11 06:28:28	909.0
2021-06-11 06:38:28	950.0
2021-06-11 06:48:28	203.0
2021-06-11 06:58:28	187.0
2021-06-11 07:08:28	959.0
2021-06-11 07:18:28	74.0
2021-06-11 07:28:28	232.0
2021-06-11 07:38:28	254.0
2021-06-11 07:48:28	975.0
2021-06-11 07:58:28	77.0
2021-06-11 08:08:28	889.0
2021-06-11 08:18:28	915.0
2021-06-11 08:28:28	78.0
2021-06-11 08:38:29	728.0
2021-06-11 08:48:28	166.0
2021-06-11 08:58:28	1.0
2021-06-11 09:08:28	128.0
2021-06-11 09:18:28	110.0
2021-06-11 09:28:28	56.0
2021-06-11 09:38:28	85.0
2021-06-11 09:48:28	957.0
2021-06-11 09:58:28	981.0
2021-06-11 10:08:28	152.0
2021-06-11 10:18:28	19.0
2021-06-11 10:28:28	125.0
2021-06-11 10:38:28	76.0
2021-06-11 10:48:28	670.0
2021-06-11 10:58:28	865.0
2021-06-11 11:08:28	0.0
2021-06-11 11:18:28	728.0
2021-06-11 11:28:28	130.0
2021-06-11 11:38:28	155.0
2021-06-11 11:48:28	41.0
2021-06-11 11:58:28	73.0
2021-06-11 12:08:28	59.0
2021-06-11 12:18:28	113.0
2021-06-11 12:28:28	333.0
2021-06-11 12:38:28	36.0
2021-06-11 12:48:28	94.0
2021-06-11 12:58:28	160.0
2021-06-11 13:08:28	156.0
2021-06-11 13:18:28	372.0
2021-06-11 13:28:28	236.0
2021-06-11 13:38:28	843.0
2021-06-11 13:48:28	942.0
2021-06-11 13:58:28	16.0
2021-06-11 14:08:28	969.0
2021-06-11 14:18:28	232.0
2021-06-11 14:28:28	837.0
2021-06-11 14:38:28	886.0
2021-06-11 14:48:28	48.0
2021-06-11 14:58:28	50.0
2021-06-11 15:08:28	866.0
2021-06-11 15:18:28	167.0
2021-06-11 15:28:28	968.0
2021-06-11 15:38:28	121.0
2021-06-11 15:48:28	837.0
2021-06-11 15:58:28	122.0
2021-06-11 16:08:28	123.0
2021-06-11 16:18:28	70.0
2021-06-11 16:28:28	222.0
2021-06-11 16:38:28	653.0
2021-06-11 16:48:28	7.0
2021-06-11 16:58:28	914.0
2021-06-11 17:08:28	292.0
2021-06-11 17:18:28	773.0
2021-06-11 17:28:28	728.0
2021-06-11 17:38:28	63.0
2021-06-11 17:48:28	203.0
2021-06-11 17:58:28	998.0
2021-06-11 18:08:28	127.0
2021-06-11 18:18:28	189.0
2021-06-11 18:28:28	63.0
2021-06-11 18:38:28	848.0
2021-06-11 18:48:28	995.0
2021-06-11 18:58:28	24.0
2021-06-11 19:08:28	89.0
2021-06-11 19:18:28	385.0
2021-06-11 19:28:28	60.0
2021-06-11 19:38:28	241.0
2021-06-11 19:48:28	115.0
2021-06-11 19:58:28	803.0
2021-06-11 20:08:28	56.0
2021-06-11 20:18:28	878.0
2021-06-11 20:28:28	879.0
2021-06-11 20:38:28	121.0
2021-06-11 20:48:28	869.0
2021-06-11 20:58:28	993.0
2021-06-11 21:08:28	892.0
2021-06-11 21:18:28	127.0
2021-06-11 21:28:28	203.0
2021-06-11 21:38:28	941.0
2021-06-11 21:48:28	62.0
2021-06-11 21:58:28	238.0
2021-06-11 22:08:28	184.0
2021-06-11 22:18:28	956.0
2021-06-11 22:28:28	987.0
2021-06-11 22:38:28	128.0
2021-06-11 22:48:28	430.0
2021-06-11 22:58:28	135.0
2021-06-11 23:08:28	94.0
2021-06-11 23:18:28	832.0
2021-06-11 23:28:28	181.0
2021-06-11 23:38:28	882.0
2021-06-11 23:48:28	843.0
2021-06-11 23:58:28	973.0
2021-06-12 00:08:28	79.0
2021-06-12 00:18:28	124.0
2021-06-12 00:28:28	40.0
2021-06-12 00:38:28	885.0
2021-06-12 00:48:28	112.0
2021-06-12 00:58:28	178.0
2021-06-12 01:08:28	951.0
2021-06-12 01:18:28	799.0
2021-06-12 01:28:28	704.0
2021-06-12 01:38:28	218.0
2021-06-12 01:48:28	176.0
2021-06-12 01:58:28	171.0
2021-06-12 02:08:28	77.0
2021-06-12 02:18:28	204.0
2021-06-12 02:28:28	120.0
2021-06-12 02:38:28	929.0
2021-06-12 02:48:28	830.0
2021-06-12 02:58:28	31.0
2021-06-12 03:08:28	32.0
2021-06-12 03:18:28	907.0
2021-06-12 03:28:28	217.0
2021-06-12 03:38:28	999.0
2021-06-12 03:48:28	103.0
2021-06-12 03:58:28	969.0
2021-06-12 04:08:28	147.0
2021-06-12 04:18:28	173.0
2021-06-12 04:28:28	999.0
2021-06-12 04:38:28	240.0
2021-06-12 04:48:28	313.0
2021-06-12 04:58:28	199.0
2021-06-12 05:08:28	243.0
2021-06-12 05:18:28	155.0
2021-06-12 05:28:28	928.0
2021-06-12 05:38:28	950.0
2021-06-12 05:48:28	39.0
2021-06-12 05:58:28	729.0
2021-06-12 06:08:28	651.0
2021-06-12 06:18:28	934.0
2021-06-12 06:28:28	279.0
2021-06-12 06:38:28	763.0
2021-06-12 06:48:28	301.0
2021-06-12 06:58:28	957.0
2021-06-12 07:08:28	149.0
2021-06-12 07:18:28	122.0
2021-06-12 07:28:28	980.0
2021-06-12 07:38:28	98.0
2021-06-12 07:48:28	404.0
2021-06-12 07:58:28	325.0
2021-06-12 08:08:28	236.0
2021-06-12 08:18:28	15.0
2021-06-12 08:28:28	531.0
2021-06-12 08:38:28	766.0
2021-06-12 08:48:28	580.0
2021-06-12 08:58:28	615.0
2021-06-12 09:08:28	539.0
2021-06-12 09:18:28	32.0
2021-06-12 09:28:28	8.0
