ts	wmiprocessor_total
2021-06-15 13:17:28	0.11
2021-06-15 13:19:28	0.0711
2021-06-15 13:21:28	0.1253
2021-06-15 13:23:28	0.0838
2021-06-15 13:25:28	0.1124
2021-06-15 13:27:28	0.114
2021-06-15 13:29:28	0.0926
2021-06-15 13:31:28	0.1056
2021-06-15 13:33:28	0.0915
2021-06-15 13:35:28	0.0979
2021-06-15 13:37:28	0.1242
2021-06-15 13:39:28	0.0809
2021-06-15 13:41:28	0.0837
2021-06-15 13:43:28	0.0952
2021-06-15 13:45:28	0.1315
2021-06-15 13:47:28	0.1296
2021-06-15 13:49:28	0.0912
2021-06-15 13:51:28	0.0753
2021-06-15 13:53:28	0.1105
2021-06-15 13:55:28	0.1113
2021-06-15 13:57:28	0.1348
2021-06-15 13:59:28	0.2748
2021-06-15 14:01:28	0.1506
2021-06-15 14:03:28	0.0714
2021-06-15 14:05:28	0.1023
2021-06-15 14:07:28	0.1084
2021-06-15 14:09:28	0.0949
2021-06-15 14:11:28	0.1285
2021-06-15 14:13:28	0.0591
2021-06-15 14:15:28	0.0889
2021-06-15 14:17:28	0.1348
2021-06-15 14:19:28	0.1247
2021-06-15 14:21:28	0.1038
2021-06-15 14:23:28	0.0915
2021-06-15 14:25:28	0.0828
2021-06-15 14:27:28	0.1246
2021-06-15 14:29:28	0.0943
2021-06-15 14:31:28	0.1154
2021-06-15 14:33:28	0.1211
2021-06-15 14:35:28	0.0679
2021-06-15 14:37:28	0.12
2021-06-15 14:39:28	0.1068
2021-06-15 14:41:28	0.1118
2021-06-15 14:43:28	0.1043
2021-06-15 14:45:28	0.1046
2021-06-15 14:47:28	0.0747
2021-06-15 14:49:28	0.1061
2021-06-15 14:51:28	0.132
2021-06-15 14:53:28	0.1084
2021-06-15 14:55:28	0.0949
2021-06-15 14:57:28	0.0695
2021-06-15 14:59:28	0.1216
2021-06-15 15:01:28	0.1064
2021-06-15 15:03:28	0.1094
2021-06-15 15:05:28	0.1088
2021-06-15 15:07:28	0.1422
2021-06-15 15:09:28	0.068
2021-06-15 15:11:28	0.1143
2021-06-15 15:13:28	0.1016
2021-06-15 15:15:28	0.1021
2021-06-15 15:17:28	0.1109
2021-06-15 15:19:28	0.0575
2021-06-15 15:21:28	0.1323
2021-06-15 15:23:28	0.122
2021-06-15 15:25:28	0.1036
2021-06-15 15:27:28	0.1215
2021-06-15 15:29:28	0.0786
2021-06-15 15:31:28	0.0871
2021-06-15 15:33:28	0.1197
2021-06-15 15:35:28	0.1088
2021-06-15 15:37:28	0.1149
2021-06-15 15:39:28	0.1206
2021-06-15 15:41:28	0.0797
2021-06-15 15:43:28	0.0982
2021-06-15 15:45:28	0.1113
2021-06-15 15:47:28	0.1103
2021-06-15 15:49:28	0.1086
2021-06-15 15:51:28	0.1107
2021-06-15 15:53:28	0.0675
2021-06-15 15:55:28	0.1246
2021-06-15 15:57:28	0.1202
2021-06-15 15:59:28	0.0943
2021-06-15 16:01:28	0.1078
2021-06-15 16:03:28	0.0567
2021-06-15 16:05:28	0.1189
2021-06-15 16:07:28	0.1124
2021-06-15 16:09:28	0.0987
2021-06-15 16:11:28	0.1419
2021-06-15 16:13:28	0.0839
2021-06-15 16:15:28	0.0794
2021-06-15 16:17:28	0.1192
2021-06-15 16:19:28	0.1
2021-06-15 16:21:28	0.1198
2021-06-15 16:23:28	0.1049
2021-06-15 16:25:28	0.0676
2021-06-15 16:27:28	0.1279
2021-06-15 16:29:28	0.1023
2021-06-15 16:31:28	0.1215
2021-06-15 16:33:28	0.0977
2021-06-15 16:35:28	0.0969
2021-06-15 16:37:28	0.0827
2021-06-15 16:39:28	0.0548
2021-06-15 16:41:28	0.0586
2021-06-15 16:43:28	0.0884
2021-06-15 16:45:28	0.1035
2021-06-15 16:47:28	0.0573
2021-06-15 16:49:28	0.0773
2021-06-15 16:51:28	0.1076
2021-06-15 16:53:28	0.107
2021-06-15 16:55:28	0.0818
2021-06-15 16:57:28	0.1157
2021-06-15 16:59:28	0.0632
2021-06-15 17:01:28	0.1387
2021-06-15 17:03:28	0.1097
2021-06-15 17:05:28	0.1134
2021-06-15 17:07:28	0.1092
2021-06-15 17:09:28	0.0864
2021-06-15 17:11:28	0.0965
2021-06-15 17:13:28	0.1222
2021-06-15 17:15:28	0.095
2021-06-15 17:17:28	0.135
2021-06-15 17:19:28	0.0987
2021-06-15 17:21:28	0.0781
2021-06-15 17:23:28	0.096
2021-06-15 17:25:28	0.1187
2021-06-15 17:27:28	0.0926
2021-06-15 17:29:28	0.0882
2021-06-15 17:31:28	0.1051
2021-06-15 17:33:28	0.095
2021-06-15 17:35:28	0.1219
2021-06-15 17:37:28	0.1158
2021-06-15 17:39:28	0.104
2021-06-15 17:41:28	0.1095
2021-06-15 17:43:28	0.0674
2021-06-15 17:45:28	0.0891
2021-06-15 17:47:28	0.1262
2021-06-15 17:49:28	0.1223
2021-06-15 17:51:28	0.1216
2021-06-15 17:53:28	0.0907
2021-06-15 17:55:28	0.0708
2021-06-15 17:57:28	0.1113
2021-06-15 17:59:28	0.1079
2021-06-15 18:01:28	0.1009
2021-06-15 18:03:28	0.1103
2021-06-15 18:05:28	0.085
2021-06-15 18:07:28	0.1211
2021-06-15 18:09:28	0.1145
2021-06-15 18:11:28	0.1188
2021-06-15 18:13:28	0.1119
2021-06-15 18:15:28	0.0829
2021-06-15 18:17:28	0.1251
2021-06-15 18:19:28	0.1013
2021-06-15 18:21:28	0.1333
2021-06-15 18:23:28	0.1153
2021-06-15 18:25:28	0.0957
2021-06-15 18:27:28	0.068
2021-06-15 18:29:28	0.1079
2021-06-15 18:31:28	0.1078
2021-06-15 18:33:28	0.611
2021-06-15 18:35:28	0.1096
2021-06-15 18:37:28	0.0898
2021-06-15 18:39:28	0.1068
2021-06-15 18:41:28	0.1276
2021-06-15 18:43:28	0.1039
2021-06-15 18:45:28	0.0936
2021-06-15 18:47:28	0.1296
2021-06-15 18:49:28	0.0539
2021-06-15 18:51:28	0.1182
2021-06-15 18:53:28	0.1343
2021-06-15 18:55:28	0.1086
2021-06-15 18:57:28	0.1081
2021-06-15 18:59:28	0.0664
2021-06-15 19:01:28	0.1084
2021-06-15 19:03:28	0.101
2021-06-15 19:05:28	0.1157
2021-06-15 19:07:28	0.0957
2021-06-15 19:09:28	0.0974
2021-06-15 19:11:28	0.1004
2021-06-15 19:13:28	0.11
2021-06-15 19:15:28	0.1105
2021-06-15 19:17:28	0.114
2021-06-15 19:19:28	0.0822
2021-06-15 19:21:28	0.0751
2021-06-15 19:23:28	0.1132
2021-06-15 19:25:28	0.0956
2021-06-15 19:27:28	0.154
2021-06-15 19:29:28	0.1146
2021-06-15 19:31:28	0.1022
2021-06-15 19:33:28	0.0672
2021-06-15 19:35:28	0.1216
2021-06-15 19:37:28	0.0909
2021-06-15 19:39:28	0.107
2021-06-15 19:41:28	0.1063
2021-06-15 19:43:28	0.0921
2021-06-15 19:45:28	0.1254
2021-06-15 19:47:28	0.1106
2021-06-15 19:49:28	0.0885
2021-06-15 19:51:28	0.1265
2021-06-15 19:53:28	0.0893
2021-06-15 19:55:28	0.054
2021-06-15 19:57:28	0.1232
2021-06-15 19:59:28	0.1332
2021-06-15 20:01:28	0.1297
2021-06-15 20:03:28	0.0983
2021-06-15 20:05:28	0.0536
2021-06-15 20:07:28	0.1181
2021-06-15 20:09:28	0.0876
2021-06-15 20:11:28	0.1325
2021-06-15 20:13:28	0.1063
2021-06-15 20:15:28	0.1193
2021-06-15 20:17:28	0.0699
2021-06-15 20:19:28	0.1078
2021-06-15 20:21:28	0.097
2021-06-15 20:23:28	0.1171
2021-06-15 20:25:28	0.1025
2021-06-15 20:27:28	0.073
2021-06-15 20:29:28	0.1018
2021-06-15 20:31:28	0.145
2021-06-15 20:33:28	0.11
2021-06-15 20:35:28	0.1211
2021-06-15 20:37:28	0.1018
2021-06-15 20:39:28	0.0686
2021-06-15 20:41:28	0.106
2021-06-15 20:43:28	0.1081
2021-06-15 20:45:28	0.1083
2021-06-15 20:47:28	0.1261
2021-06-15 20:49:28	0.0719
2021-06-15 20:51:28	0.1047
2021-06-15 20:53:28	0.107
2021-06-15 20:55:28	0.1021
2021-06-15 20:57:28	0.0943
2021-06-15 20:59:28	0.1021
2021-06-15 21:01:28	0.076
2021-06-15 21:03:28	0.1342
2021-06-15 21:05:28	0.096
2021-06-15 21:07:28	0.1013
2021-06-15 21:09:28	0.0993
2021-06-15 21:11:28	0.0717
2021-06-15 21:13:28	0.0985
2021-06-15 21:15:28	0.1067
2021-06-15 21:17:28	0.1179
2021-06-15 21:19:28	0.1013
2021-06-15 21:21:28	0.1339
2021-06-15 21:23:28	0.0798
2021-06-15 21:25:28	0.0936
2021-06-15 21:27:28	0.108
2021-06-15 21:29:28	0.0826
2021-06-15 21:31:28	0.1179
2021-06-15 21:33:28	0.0616
2021-06-15 21:35:28	0.0982
2021-06-15 21:37:28	0.1394
2021-06-15 21:39:28	0.1146
2021-06-15 21:41:28	0.1286
2021-06-15 21:43:28	0.0759
2021-06-15 21:45:28	0.0711
2021-06-15 21:47:28	0.138
2021-06-15 21:49:28	0.0929
2021-06-15 21:51:28	0.1114
2021-06-15 21:53:28	0.1287
2021-06-15 21:55:28	0.0584
2021-06-15 21:57:28	0.123
2021-06-15 21:59:28	0.1058
2021-06-15 22:01:28	0.116
2021-06-15 22:03:28	0.1071
2021-06-15 22:05:28	0.0859
2021-06-15 22:07:28	0.1003
2021-06-15 22:09:28	0.1426
2021-06-15 22:11:28	0.1401
2021-06-15 22:13:28	0.1023
2021-06-15 22:15:28	0.0939
2021-06-15 22:17:28	0.0716
2021-06-15 22:19:28	0.1009
2021-06-15 22:21:28	0.1176
2021-06-15 22:23:28	0.1167
2021-06-15 22:25:28	0.1259
2021-06-15 22:27:28	0.0886
2021-06-15 22:29:28	0.0877
2021-06-15 22:31:28	0.1131
2021-06-15 22:33:28	0.1041
2021-06-15 22:35:28	0.0892
2021-06-15 22:37:28	0.1101
2021-06-15 22:39:28	0.0491
2021-06-15 22:41:28	0.1527
2021-06-15 22:43:28	0.1005
2021-06-15 22:45:28	0.0985
2021-06-15 22:47:28	0.1122
2021-06-15 22:49:28	0.0843
2021-06-15 22:51:28	0.0908
2021-06-15 22:53:28	0.0991
2021-06-15 22:55:28	0.1133
2021-06-15 22:57:28	0.1183
2021-06-15 22:59:28	0.107
2021-06-15 23:01:28	0.0864
2021-06-15 23:03:28	0.082
2021-06-15 23:05:28	0.1143
2021-06-15 23:07:28	0.1105
2021-06-15 23:09:28	0.1073
2021-06-15 23:11:28	0.0855
2021-06-15 23:13:28	0.1329
2021-06-15 23:15:28	0.1053
2021-06-15 23:17:28	0.1221
2021-06-15 23:19:28	0.0922
2021-06-15 23:21:28	0.1287
2021-06-15 23:23:28	0.0764
2021-06-15 23:25:28	0.0932
2021-06-15 23:27:28	0.1153
2021-06-15 23:29:28	0.0913
2021-06-15 23:31:28	0.1514
2021-06-15 23:33:28	0.0992
2021-06-15 23:35:28	0.081
2021-06-15 23:37:28	0.1203
2021-06-15 23:39:28	0.0983
2021-06-15 23:41:28	0.1015
2021-06-15 23:43:28	0.0959
2021-06-15 23:45:28	0.0715
2021-06-15 23:47:28	0.1271
2021-06-15 23:49:28	0.1139
2021-06-15 23:51:28	0.0951
2021-06-15 23:53:28	0.1077
2021-06-15 23:55:28	0.0867
2021-06-15 23:57:28	0.0681
2021-06-15 23:59:28	0.1128
2021-06-16 00:01:28	0.1214
2021-06-16 00:03:28	0.1168
2021-06-16 00:05:28	0.1091
2021-06-16 00:07:28	0.072
2021-06-16 00:09:28	0.1064
2021-06-16 00:11:28	0.1061
2021-06-16 00:13:28	0.1173
2021-06-16 00:15:28	0.1126
2021-06-16 00:17:28	0.0814
2021-06-16 00:19:28	0.1147
2021-06-16 00:21:28	0.126
2021-06-16 00:23:28	0.0946
2021-06-16 00:25:28	0.0988
2021-06-16 00:27:28	0.1217
2021-06-16 00:29:28	0.0489
2021-06-16 00:31:28	0.1013
2021-06-16 00:33:28	0.1015
2021-06-16 00:35:28	0.1253
2021-06-16 00:37:28	0.1177
2021-06-16 00:39:28	0.0869
2021-06-16 00:41:28	0.081
2021-06-16 00:43:28	0.1076
2021-06-16 00:45:28	0.1098
2021-06-16 00:47:28	0.1117
2021-06-16 00:49:28	0.0949
2021-06-16 00:51:28	0.0912
2021-06-16 00:53:28	0.1539
2021-06-16 00:55:28	0.2596
2021-06-16 00:57:28	0.1252
2021-06-16 00:59:28	0.11
2021-06-16 01:01:28	0.0956
2021-06-16 01:03:28	0.0693
2021-06-16 01:05:28	0.1112
2021-06-16 01:07:28	0.1428
2021-06-16 01:09:28	0.1005
2021-06-16 01:11:28	0.1187
2021-06-16 01:13:28	0.0653
2021-06-16 01:15:28	0.0987
2021-06-16 01:17:28	0.1129
2021-06-16 01:19:28	0.0999
2021-06-16 01:21:28	0.1163
2021-06-16 01:23:28	0.0824
2021-06-16 01:25:28	0.0933
2021-06-16 01:27:28	0.1203
2021-06-16 01:29:28	0.1121
2021-06-16 01:31:28	0.0976
2021-06-16 01:33:28	0.117
2021-06-16 01:35:28	0.0559
2021-06-16 01:37:28	0.1075
2021-06-16 01:39:28	0.1118
2021-06-16 01:41:28	0.1409
2021-06-16 01:43:28	0.1017
2021-06-16 01:45:28	0.0408
2021-06-16 01:47:28	0.0467
2021-06-16 01:49:28	0.0516
2021-06-16 01:51:28	0.096
2021-06-16 01:53:28	0.0906
2021-06-16 01:55:28	0.103
2021-06-16 01:57:28	0.09
2021-06-16 01:59:28	0.1041
2021-06-16 02:01:28	1.9504000000000001
2021-06-16 02:03:28	4.121
2021-06-16 02:05:28	4.2242
2021-06-16 02:07:28	4.2511
2021-06-16 02:09:28	4.1263
2021-06-16 02:11:28	4.0444
2021-06-16 02:13:28	3.8837
2021-06-16 02:15:28	3.8863
2021-06-16 02:17:28	0.4439
2021-06-16 02:19:28	0.0548
2021-06-16 02:21:28	0.1301
2021-06-16 02:23:28	0.112
2021-06-16 02:25:28	0.1026
2021-06-16 02:27:28	0.1132
2021-06-16 02:29:28	0.1098
2021-06-16 02:31:28	0.0951
2021-06-16 02:33:28	0.1172
2021-06-16 02:35:28	0.0964
2021-06-16 02:37:28	0.1122
2021-06-16 02:39:28	0.1032
2021-06-16 02:41:28	0.0774
2021-06-16 02:43:28	0.1725
2021-06-16 02:45:28	0.1441
2021-06-16 02:47:28	0.123
2021-06-16 02:49:28	0.1215
2021-06-16 02:51:28	0.0995
2021-06-16 02:53:28	0.0794
2021-06-16 02:55:28	0.098
2021-06-16 02:57:28	0.1078
2021-06-16 02:59:28	0.1006
2021-06-16 03:01:28	0.1833
2021-06-16 03:03:28	1.9019
2021-06-16 03:05:28	4.0175
2021-06-16 03:07:28	4.1008
2021-06-16 03:09:28	4.1226
2021-06-16 03:11:28	4.1077
2021-06-16 03:13:28	4.0828
2021-06-16 03:15:28	4.0667
2021-06-16 03:17:28	4.1685
2021-06-16 03:19:28	4.1839
2021-06-16 03:21:28	4.1811
2021-06-16 03:23:28	4.1705
2021-06-16 03:25:28	4.1252
2021-06-16 03:27:28	4.1617
2021-06-16 03:29:28	4.167
2021-06-16 03:31:28	4.1696
2021-06-16 03:33:28	4.1967
2021-06-16 03:35:28	1.1555
2021-06-16 03:37:28	0.0925
2021-06-16 03:39:28	0.1015
2021-06-16 03:41:28	0.123
2021-06-16 03:43:28	0.0973
2021-06-16 03:45:28	0.0932
2021-06-16 03:47:28	0.086
2021-06-16 03:49:28	0.1046
2021-06-16 03:51:28	0.1279
2021-06-16 03:53:28	0.1138
2021-06-16 03:55:28	0.1081
2021-06-16 03:57:28	0.0687
2021-06-16 03:59:28	0.0899
2021-06-16 04:01:28	0.4318
2021-06-16 04:03:28	0.1607
2021-06-16 04:05:28	0.1011
2021-06-16 04:07:28	0.1136
2021-06-16 04:09:28	0.0741
2021-06-16 04:11:28	0.1117
2021-06-16 04:13:28	0.0992
2021-06-16 04:15:28	0.1103
2021-06-16 04:17:28	0.1075
2021-06-16 04:19:28	0.0561
2021-06-16 04:21:28	0.1154
2021-06-16 04:23:28	0.138
2021-06-16 04:25:28	0.1024
2021-06-16 04:27:28	0.1209
2021-06-16 04:29:28	0.0939
2021-06-16 04:31:28	0.0887
2021-06-16 04:33:28	0.1132
2021-06-16 04:35:28	0.0988
2021-06-16 04:37:28	0.1194
2021-06-16 04:39:28	0.1174
2021-06-16 04:41:28	0.0768
2021-06-16 04:43:28	0.1017
2021-06-16 04:45:28	0.0977
2021-06-16 04:47:28	0.1195
2021-06-16 04:49:28	0.109
2021-06-16 04:51:28	0.0992
2021-06-16 04:53:28	0.0763
2021-06-16 04:55:28	0.1535
2021-06-16 04:57:28	0.1051
2021-06-16 04:59:28	0.1082
2021-06-16 05:01:28	0.1221
2021-06-16 05:03:28	0.0462
2021-06-16 05:05:28	0.1089
2021-06-16 05:07:28	0.118
2021-06-16 05:09:28	0.0989
2021-06-16 05:11:28	0.1491
2021-06-16 05:13:28	0.0885
2021-06-16 05:15:28	0.0832
2021-06-16 05:17:28	0.1147
2021-06-16 05:19:28	0.0937
2021-06-16 05:21:28	0.1155
2021-06-16 05:23:28	0.0931
2021-06-16 05:25:28	0.068
2021-06-16 05:27:28	0.1351
2021-06-16 05:29:28	0.1087
2021-06-16 05:31:28	0.1359
2021-06-16 05:33:28	0.0919
2021-06-16 05:35:28	0.0881
2021-06-16 05:37:28	0.0704
2021-06-16 05:39:28	0.0894
2021-06-16 05:41:28	0.13
2021-06-16 05:43:28	0.1307
2021-06-16 05:45:28	0.1043
2021-06-16 05:47:28	0.075
2021-06-16 05:49:28	0.1073
2021-06-16 05:51:28	0.1142
2021-06-16 05:53:28	0.1229
2021-06-16 05:55:28	0.088
2021-06-16 05:57:28	0.0957
2021-06-16 05:59:28	0.0799
2021-06-16 06:01:28	0.1396
2021-06-16 06:03:28	0.1076
2021-06-16 06:05:28	0.1061
2021-06-16 06:07:28	0.1069
2021-06-16 06:09:28	0.0571
2021-06-16 06:11:28	0.1154
2021-06-16 06:13:28	0.1018
2021-06-16 06:15:28	0.0911
2021-06-16 06:17:28	0.1571
2021-06-16 06:19:28	0.09
2021-06-16 06:21:28	0.0745
2021-06-16 06:23:28	0.1018
2021-06-16 06:25:28	0.1003
2021-06-16 06:27:28	0.1017
2021-06-16 06:29:28	0.0981
2021-06-16 06:31:28	0.0738
2021-06-16 06:33:28	0.1259
2021-06-16 06:35:28	0.1106
2021-06-16 06:37:28	0.1136
2021-06-16 06:39:28	0.1076
2021-06-16 06:41:28	0.071
2021-06-16 06:43:28	0.0988
2021-06-16 06:45:28	0.1263
2021-06-16 06:47:28	0.0974
2021-06-16 06:49:28	0.1178
2021-06-16 06:51:28	0.1183
2021-06-16 06:53:28	0.0613
2021-06-16 06:55:28	0.1004
2021-06-16 06:57:28	0.1128
2021-06-16 06:59:28	0.1151
2021-06-16 07:01:28	0.0918
2021-06-16 07:03:28	0.0757
2021-06-16 07:05:28	0.1277
2021-06-16 07:07:28	0.1219
2021-06-16 07:09:28	0.1222
2021-06-16 07:11:28	0.0977
2021-06-16 07:13:28	0.0926
2021-06-16 07:15:28	0.0547
2021-06-16 07:17:28	0.1156
2021-06-16 07:19:28	0.0963
2021-06-16 07:21:28	0.1341
2021-06-16 07:23:28	0.1086
2021-06-16 07:25:28	0.0567
2021-06-16 07:27:28	0.126
2021-06-16 07:29:28	0.1039
2021-06-16 07:31:28	0.1171
2021-06-16 07:33:28	0.1123
2021-06-16 07:35:28	0.1038
2021-06-16 07:37:28	0.0966
2021-06-16 07:39:28	0.1161
2021-06-16 07:41:28	0.1021
2021-06-16 07:43:28	0.1305
2021-06-16 07:45:28	0.1065
2021-06-16 07:47:28	0.0602
2021-06-16 07:49:28	0.1133
2021-06-16 07:51:28	0.1092
2021-06-16 07:53:28	0.1227
2021-06-16 07:55:28	0.117
2021-06-16 07:57:28	0.1012
2021-06-16 07:59:28	0.0647
2021-06-16 08:01:28	0.1112
2021-06-16 08:03:28	0.0955
2021-06-16 08:05:28	0.1037
2021-06-16 08:07:28	0.1258
2021-06-16 08:09:28	0.0602
2021-06-16 08:11:28	0.1277
2021-06-16 08:13:28	0.1211
2021-06-16 08:15:28	0.0885
2021-06-16 08:17:28	0.1227
2021-06-16 08:19:28	0.0845
2021-06-16 08:21:28	0.1069
2021-06-16 08:23:28	0.1032
2021-06-16 08:25:28	0.1103
2021-06-16 08:27:28	0.1521
2021-06-16 08:29:28	0.105
2021-06-16 08:31:28	0.0741
2021-06-16 08:33:28	0.0877
2021-06-16 08:35:28	0.115
2021-06-16 08:37:28	0.1148
2021-06-16 08:39:28	0.1229
2021-06-16 08:41:28	0.1054
2021-06-16 08:43:28	0.1046
2021-06-16 08:45:28	0.1173
2021-06-16 08:47:28	0.1111
2021-06-16 08:49:28	0.0923
2021-06-16 08:51:28	0.1264
2021-06-16 08:53:28	0.0533
2021-06-16 08:55:28	0.1089
2021-06-16 08:57:28	0.1108
2021-06-16 08:59:28	0.1357
2021-06-16 09:01:28	0.1128
2021-06-16 09:03:28	0.0977
2021-06-16 09:05:28	0.0581
2021-06-16 09:07:28	0.1103
2021-06-16 09:09:28	0.0941
2021-06-16 09:11:28	0.1358
2021-06-16 09:13:28	0.1066
2021-06-16 09:15:28	0.0841
2021-06-16 09:17:28	0.1198
2021-06-16 09:19:28	0.1153
2021-06-16 09:21:28	0.1231
2021-06-16 09:23:28	0.0974
2021-06-16 09:25:28	0.1027
2021-06-16 09:27:28	0.0931
2021-06-16 09:29:28	0.0899
2021-06-16 09:31:28	0.1417
2021-06-16 09:33:28	0.1123
2021-06-16 09:35:28	0.0981
2021-06-16 09:37:28	0.068
2021-06-16 09:39:28	0.1095
2021-06-16 09:41:28	0.1094
2021-06-16 09:43:28	0.1047
2021-06-16 09:45:28	0.1042
2021-06-16 09:47:28	0.1307
2021-06-16 09:49:28	0.0741
2021-06-16 09:51:28	0.1135
2021-06-16 09:53:28	0.1087
2021-06-16 09:55:28	0.0955
2021-06-16 09:57:28	0.1253
2021-06-16 09:59:28	0.0737
2021-06-16 10:01:28	0.1017
2021-06-16 10:03:28	0.1315
2021-06-16 10:05:28	0.1104
2021-06-16 10:07:28	0.1077
2021-06-16 10:09:28	0.1068
2021-06-16 10:11:28	0.071
2021-06-16 10:13:28	0.0868
2021-06-16 10:15:28	0.1196
2021-06-16 10:17:28	0.1049
2021-06-16 10:19:28	0.0877
2021-06-16 10:21:28	0.1194
2021-06-16 10:23:28	0.1035
2021-06-16 10:25:28	0.1076
2021-06-16 10:27:28	0.122
2021-06-16 10:29:28	0.0917
2021-06-16 10:31:28	0.1177
2021-06-16 10:33:28	0.0602
2021-06-16 10:35:28	0.109
2021-06-16 10:37:28	0.1393
2021-06-16 10:39:28	0.1184
2021-06-16 10:41:28	0.096
2021-06-16 10:43:28	0.058
2021-06-16 10:45:28	0.1058
2021-06-16 10:47:28	0.112
2021-06-16 10:49:28	0.1058
2021-06-16 10:51:28	0.0863
2021-06-16 10:53:28	0.0664
2021-06-16 10:55:28	0.0303
2021-06-16 10:57:28	0.0954
2021-06-16 10:59:28	0.068
2021-06-16 11:01:28	0.1145
2021-06-16 11:03:28	0.0836
2021-06-16 11:05:28	0.0617
2021-06-16 11:07:28	0.1186
2021-06-16 11:09:28	0.1406
2021-06-16 11:11:28	0.1196
2021-06-16 11:13:28	0.1087
2021-06-16 11:15:28	0.0944
2021-06-16 11:17:28	0.0578
2021-06-16 11:19:28	0.1187
2021-06-16 11:21:28	0.1018
2021-06-16 11:23:28	0.0968
2021-06-16 11:25:28	0.1326
2021-06-16 11:27:28	0.0762
2021-06-16 11:29:28	0.0948
2021-06-16 11:31:28	0.1201
2021-06-16 11:33:28	0.0988
2021-06-16 11:35:28	0.0987
2021-06-16 11:37:28	0.1023
2021-06-16 11:39:28	0.0686
2021-06-16 11:41:28	0.1491
2021-06-16 11:43:28	0.1051
2021-06-16 11:45:28	0.0958
2021-06-16 11:47:28	0.1101
2021-06-16 11:49:28	0.0646
2021-06-16 11:51:28	0.1087
2021-06-16 11:53:28	0.1143
2021-06-16 11:55:28	0.1126
2021-06-16 11:57:28	0.1361
2021-06-16 11:59:28	0.0753
2021-06-16 12:01:28	0.1121
2021-06-16 12:03:28	0.0888
2021-06-16 12:05:28	0.1087
2021-06-16 12:07:28	0.1062
2021-06-16 12:09:28	0.0992
2021-06-16 12:11:28	0.0759
2021-06-16 12:13:28	0.1362
2021-06-16 12:15:28	0.0989
2021-06-16 12:17:28	0.1111
2021-06-16 12:19:28	0.0969
2021-06-16 12:21:28	0.0878
2021-06-16 12:23:28	0.0826
2021-06-16 12:25:28	0.1266
2021-06-16 12:27:28	0.0988
2021-06-16 12:29:28	0.1136
2021-06-16 12:31:28	0.1399
2021-06-16 12:33:28	0.0717
2021-06-16 12:35:28	0.1066
2021-06-16 12:37:28	0.1045
2021-06-16 12:39:28	0.1081
2021-06-16 12:41:28	0.1168
2021-06-16 12:43:28	0.0547
2021-06-16 12:45:28	0.1225
2021-06-16 12:47:28	0.1581
2021-06-16 12:49:28	0.2788
2021-06-16 12:51:28	0.1222
2021-06-16 12:53:28	0.1068
2021-06-16 12:55:28	0.0665
2021-06-16 12:57:28	0.1149
2021-06-16 12:59:28	0.1137
2021-06-16 13:01:28	0.1238
2021-06-16 13:03:28	0.1271
2021-06-16 13:05:28	0.0683
2021-06-16 13:07:28	0.1216
2021-06-16 13:09:28	0.0957
2021-06-16 13:11:28	0.1122
2021-06-16 13:13:28	0.1055
2021-06-16 13:15:28	0.0823
2021-06-16 13:17:28	0.0767
2021-06-16 13:19:28	0.1219
2021-06-16 13:21:28	0.1091
2021-06-16 13:23:28	0.1139
2021-06-16 13:25:28	0.1055
2021-06-16 13:27:28	0.0675
2021-06-16 13:29:28	0.108
2021-06-16 13:31:28	0.1136
2021-06-16 13:33:28	0.1098
2021-06-16 13:35:28	0.1157
2021-06-16 13:37:28	0.1137
2021-06-16 13:39:28	0.0734
2021-06-16 13:41:28	0.1073
2021-06-16 13:43:28	0.1087
2021-06-16 13:45:28	0.1017
2021-06-16 13:47:28	0.1124
2021-06-16 13:49:28	0.0766
2021-06-16 13:51:28	0.1467
2021-06-16 13:53:28	0.1105
2021-06-16 13:55:28	0.115
2021-06-16 13:57:28	0.113
2021-06-16 13:59:28	0.1016
2021-06-16 14:01:28	0.0737
2021-06-16 14:03:28	0.1052
2021-06-16 14:05:28	0.1046
2021-06-16 14:07:28	0.1445
2021-06-16 14:09:28	0.1125
2021-06-16 14:11:28	0.0846
2021-06-16 14:13:28	0.1043
2021-06-16 14:15:28	0.0982
2021-06-16 14:17:28	0.1178
2021-06-16 14:19:28	0.0919
2021-06-16 14:21:28	0.1395
2021-06-16 14:23:28	0.0961
2021-06-16 14:25:28	0.0868
2021-06-16 14:27:28	0.1328
2021-06-16 14:29:28	0.0966
2021-06-16 14:31:28	0.1182
2021-06-16 14:33:28	0.0805
2021-06-16 14:35:28	0.0936
2021-06-16 14:37:28	0.1121
2021-06-16 14:39:28	0.1067
2021-06-16 14:41:28	0.151
2021-06-16 14:43:28	0.1062
2021-06-16 14:45:28	0.0563
2021-06-16 14:47:28	0.1137
2021-06-16 14:49:28	0.1027
2021-06-16 14:51:28	0.1254
2021-06-16 14:53:28	0.1002
2021-06-16 14:55:28	0.0587
2021-06-16 14:57:28	0.1504
2021-06-16 14:59:28	0.0968
2021-06-16 15:01:28	0.1322
2021-06-16 15:03:28	0.108
2021-06-16 15:05:28	0.1017
2021-06-16 15:07:28	0.0565
2021-06-16 15:09:28	0.1057
2021-06-16 15:11:28	0.1134
2021-06-16 15:13:28	0.1318
2021-06-16 15:15:28	0.0957
2021-06-16 15:17:28	0.0669
