ts	snmpmemory_available_memory
2021-06-09 07:25:04	107790336.0
2021-06-09 07:30:04	107663360.0
2021-06-09 07:35:04	107028480.0
2021-06-09 07:40:04	106901504.0
2021-06-09 07:45:04	106774528.0
2021-06-09 07:50:04	106774528.0
2021-06-09 07:55:04	104980480.0
2021-06-09 08:00:04	79368192.0
2021-06-09 08:05:04	77565952.0
2021-06-09 08:10:04	75472896.0
2021-06-09 08:15:04	84197376.0
2021-06-09 08:20:04	76365824.0
2021-06-09 08:25:04	75128832.0
2021-06-09 08:30:04	74334208.0
2021-06-09 08:35:04	73191424.0
2021-06-09 08:40:04	72937472.0
2021-06-09 08:45:04	72556544.0
2021-06-09 08:50:04	72175616.0
2021-06-09 08:55:04	71540736.0
2021-06-09 09:00:04	70905856.0
2021-06-09 09:05:04	67207168.0
2021-06-09 09:10:04	67223552.0
2021-06-09 09:15:04	66715648.0
2021-06-09 09:20:04	66080768.0
2021-06-09 09:25:04	65572864.0
2021-06-09 09:30:04	65445888.0
2021-06-09 09:35:04	76709888.0
2021-06-09 09:40:04	76582912.0
2021-06-09 09:45:04	73662464.0
2021-06-09 09:50:04	72265728.0
2021-06-09 09:55:04	71630848.0
2021-06-09 10:00:04	70742016.0
2021-06-09 10:05:04	69091328.0
2021-06-09 10:10:04	66424832.0
2021-06-09 10:15:04	62996480.0
2021-06-09 10:20:04	62361600.0
2021-06-09 10:25:04	73916416.0
2021-06-09 10:30:04	73027584.0
2021-06-09 10:35:04	72392704.0
2021-06-09 10:40:04	72138752.0
2021-06-09 10:45:04	71884800.0
2021-06-09 10:50:04	71376896.0
2021-06-09 10:55:04	70488064.0
2021-06-09 11:00:04	70234112.0
2021-06-09 11:05:04	68583424.0
2021-06-09 11:10:04	67821568.0
2021-06-09 11:15:04	67694592.0
2021-06-09 11:20:04	67186688.0
2021-06-09 11:25:04	66662400.0
2021-06-09 11:30:04	66678784.0
2021-06-09 11:35:04	68993024.0
2021-06-09 11:40:04	68739072.0
2021-06-09 11:45:04	68358144.0
2021-06-09 11:50:04	67850240.0
2021-06-09 11:55:04	66564096.0
2021-06-09 12:00:04	66834432.0
2021-06-09 12:05:04	89182208.0
2021-06-09 12:10:04	87658496.0
2021-06-09 12:15:04	87531520.0
2021-06-09 12:20:04	86253568.0
2021-06-09 12:25:04	86642688.0
2021-06-09 12:30:04	85753856.0
2021-06-09 12:35:04	85499904.0
2021-06-09 12:40:04	84992000.0
2021-06-09 12:45:04	84992000.0
2021-06-09 12:50:04	84484096.0
2021-06-09 12:55:04	84357120.0
2021-06-09 13:00:04	82309120.0
2021-06-09 13:05:04	76402688.0
2021-06-09 13:10:04	75976704.0
2021-06-09 13:15:04	75468800.0
2021-06-09 13:20:04	74960896.0
2021-06-09 13:25:04	74579968.0
2021-06-09 13:30:04	74199040.0
2021-06-09 13:35:04	73117696.0
2021-06-09 13:40:04	72675328.0
2021-06-09 13:45:04	72421376.0
2021-06-09 13:50:04	71032832.0
2021-06-09 13:55:04	71532544.0
2021-06-09 14:00:04	71151616.0
2021-06-09 14:05:04	70135808.0
2021-06-09 14:10:04	69627904.0
2021-06-09 14:15:04	69500928.0
2021-06-09 14:20:04	68993024.0
2021-06-09 14:25:04	68739072.0
2021-06-09 14:30:04	68358144.0
2021-06-09 14:35:04	67850240.0
2021-06-09 14:40:04	66564096.0
2021-06-09 14:45:04	67596288.0
2021-06-09 14:50:04	67469312.0
2021-06-09 14:55:04	66834432.0
2021-06-09 15:00:04	66580480.0
2021-06-09 15:05:04	85626880.0
2021-06-09 15:10:04	84832256.0
2021-06-09 15:15:04	84324352.0
2021-06-09 15:20:04	83816448.0
2021-06-09 15:25:04	83849216.0
2021-06-09 15:30:04	83341312.0
2021-06-09 15:35:04	82960384.0
2021-06-09 15:40:04	82833408.0
2021-06-09 15:45:04	82452480.0
2021-06-09 15:50:04	82325504.0
2021-06-09 15:55:04	82325504.0
2021-06-09 16:00:04	81817600.0
2021-06-09 16:05:04	80928768.0
2021-06-09 16:10:04	80039936.0
2021-06-09 16:15:04	77484032.0
2021-06-09 16:20:04	78389248.0
2021-06-09 16:25:04	78262272.0
2021-06-09 16:30:04	78135296.0
2021-06-09 16:35:04	77373440.0
2021-06-09 16:40:04	77246464.0
2021-06-09 16:45:04	76214272.0
2021-06-09 16:50:04	76992512.0
2021-06-09 16:55:04	76865536.0
2021-06-09 17:00:04	76230656.0
2021-06-09 17:05:04	75341824.0
2021-06-09 17:10:04	74579968.0
2021-06-09 17:15:04	74452992.0
2021-06-09 17:20:04	74199040.0
2021-06-09 17:25:04	74072064.0
2021-06-09 17:30:04	73564160.0
2021-06-09 17:35:04	73056256.0
2021-06-09 17:40:04	72802304.0
2021-06-09 17:45:04	72802304.0
2021-06-09 17:50:04	72167424.0
2021-06-09 17:55:04	71913472.0
2021-06-09 18:00:04	71659520.0
2021-06-09 18:05:04	70643712.0
2021-06-09 18:10:04	68595712.0
2021-06-09 18:15:04	69754880.0
2021-06-09 18:20:04	69246976.0
2021-06-09 18:25:04	68993024.0
2021-06-09 18:30:04	68866048.0
2021-06-09 18:35:04	68358144.0
2021-06-09 18:40:04	68231168.0
2021-06-09 18:45:04	68231168.0
2021-06-09 18:50:04	67469312.0
2021-06-09 18:55:04	87277568.0
2021-06-09 19:00:04	86896640.0
2021-06-09 19:05:04	86261760.0
2021-06-09 19:10:04	85626880.0
2021-06-09 19:15:04	84340736.0
2021-06-09 19:20:04	84992000.0
2021-06-09 19:25:04	84230144.0
2021-06-09 19:30:04	84037632.0
2021-06-09 19:35:04	83341312.0
2021-06-09 19:40:04	83087360.0
2021-06-09 19:45:04	82960384.0
2021-06-09 19:50:04	80420864.0
2021-06-09 19:55:04	80420864.0
2021-06-09 20:00:04	79912960.0
2021-06-09 20:05:04	78077952.0
2021-06-09 20:10:04	78389248.0
2021-06-09 20:15:04	78135296.0
2021-06-09 20:20:04	77230080.0
2021-06-09 20:25:04	77881344.0
2021-06-09 20:30:04	77881344.0
2021-06-09 20:35:04	77373440.0
2021-06-09 20:40:04	77246464.0
2021-06-09 20:45:04	76857344.0
2021-06-09 20:50:04	76865536.0
2021-06-09 20:55:04	76611584.0
2021-06-09 21:00:04	76357632.0
2021-06-09 21:05:04	75341824.0
2021-06-09 21:10:04	74674176.0
2021-06-09 21:15:04	74547200.0
2021-06-09 21:20:04	74293248.0
2021-06-09 21:25:04	74293248.0
2021-06-09 21:30:04	73912320.0
2021-06-09 21:35:04	73785344.0
2021-06-09 21:40:04	73531392.0
2021-06-09 21:45:04	73531392.0
2021-06-09 21:50:04	73531392.0
2021-06-09 21:55:04	72896512.0
2021-06-09 22:00:04	72642560.0
2021-06-09 22:05:04	72134656.0
2021-06-09 22:10:04	71245824.0
2021-06-09 22:15:04	71245824.0
2021-06-09 22:20:04	70864896.0
2021-06-09 22:25:04	70737920.0
2021-06-09 22:30:04	70483968.0
2021-06-09 22:35:04	70230016.0
2021-06-09 22:40:04	70103040.0
2021-06-09 22:45:04	70103040.0
2021-06-09 22:50:04	69849088.0
2021-06-09 22:55:04	69849088.0
2021-06-09 23:00:04	69595136.0
2021-06-09 23:05:04	69214208.0
2021-06-09 23:10:04	68579328.0
2021-06-09 23:15:04	68071424.0
2021-06-09 23:20:04	68071424.0
2021-06-09 23:25:04	66912256.0
2021-06-09 23:30:04	67817472.0
2021-06-09 23:35:04	67309568.0
2021-06-09 23:40:04	67182592.0
2021-06-09 23:45:04	67182592.0
2021-06-09 23:50:04	67182592.0
2021-06-09 23:55:04	65769472.0
2021-06-10 00:00:04	66547712.0
2021-06-10 00:05:04	65769472.0
2021-06-10 00:10:04	78737408.0
2021-06-10 00:15:04	78229504.0
2021-06-10 00:20:04	77975552.0
2021-06-10 00:25:04	76554240.0
2021-06-10 00:30:04	77713408.0
2021-06-10 00:35:04	76369920.0
2021-06-10 00:40:04	77213696.0
2021-06-10 00:45:04	76435456.0
2021-06-10 00:50:04	77086720.0
2021-06-10 00:55:04	76054528.0
2021-06-10 01:00:04	76832768.0
2021-06-10 01:05:04	76005376.0
2021-06-10 01:10:04	75689984.0
2021-06-10 01:15:04	75436032.0
2021-06-10 01:20:04	75309056.0
2021-06-10 01:25:04	75055104.0
2021-06-10 01:30:04	74928128.0
2021-06-10 01:35:04	74674176.0
2021-06-10 01:40:04	74674176.0
2021-06-10 01:45:04	74674176.0
2021-06-10 01:50:04	74166272.0
2021-06-10 01:55:04	73134080.0
2021-06-10 02:00:04	73912320.0
2021-06-10 02:05:04	73404416.0
2021-06-10 02:10:04	72769536.0
2021-06-10 02:15:04	72642560.0
2021-06-10 02:20:04	72261632.0
2021-06-10 02:25:04	71880704.0
2021-06-10 02:30:04	71880704.0
2021-06-10 02:35:04	71499776.0
2021-06-10 02:40:04	71372800.0
2021-06-10 02:45:04	71372800.0
2021-06-10 02:50:04	71245824.0
2021-06-10 02:55:04	71118848.0
2021-06-10 03:00:04	70864896.0
2021-06-10 03:05:04	70230016.0
2021-06-10 03:10:04	69468160.0
2021-06-10 03:15:04	69214208.0
2021-06-10 03:20:04	69214208.0
2021-06-10 03:25:04	69087232.0
2021-06-10 03:30:04	68055040.0
2021-06-10 03:35:04	68706304.0
2021-06-10 03:40:04	68292608.0
2021-06-10 03:45:04	68452352.0
2021-06-10 03:50:04	68325376.0
2021-06-10 03:55:04	68198400.0
2021-06-10 04:00:04	68071424.0
2021-06-10 04:05:04	67563520.0
2021-06-10 04:10:04	66801664.0
2021-06-10 04:15:04	65642496.0
2021-06-10 04:20:04	65896448.0
2021-06-10 04:25:04	66420736.0
2021-06-10 04:30:04	66166784.0
2021-06-10 04:35:04	65765376.0
2021-06-10 04:40:04	80363520.0
2021-06-10 04:45:04	80482304.0
2021-06-10 04:50:04	79228928.0
2021-06-10 04:55:04	80007168.0
2021-06-10 05:00:04	79753216.0
2021-06-10 05:05:04	78864384.0
2021-06-10 05:10:04	77721600.0
2021-06-10 05:15:04	75816960.0
2021-06-10 05:20:04	75563008.0
2021-06-10 05:25:04	74530816.0
2021-06-10 05:30:04	74276864.0
2021-06-10 05:35:04	74801152.0
2021-06-10 05:40:04	74674176.0
2021-06-10 05:45:04	74674176.0
2021-06-10 05:50:04	74420224.0
2021-06-10 05:55:04	74293248.0
2021-06-10 06:00:04	73134080.0
2021-06-10 06:05:04	73150464.0
2021-06-10 06:10:04	73023488.0
2021-06-10 06:15:04	72388608.0
2021-06-10 06:20:04	71221248.0
2021-06-10 06:25:04	67276800.0
2021-06-10 06:30:04	67182592.0
2021-06-10 06:35:04	66928640.0
2021-06-10 06:40:04	109977600.0
2021-06-10 06:45:04	108580864.0
2021-06-10 06:50:04	105787392.0
2021-06-10 06:55:04	105660416.0
2021-06-10 07:00:04	105152512.0
2021-06-10 07:05:04	102232064.0
2021-06-10 07:10:04	101343232.0
2021-06-10 07:15:04	100962304.0
2021-06-10 07:20:04	99803136.0
2021-06-10 07:25:04	100454400.0
2021-06-10 07:30:04	99946496.0
2021-06-10 07:35:04	99438592.0
2021-06-10 07:40:04	99057664.0
2021-06-10 07:45:04	98930688.0
2021-06-10 07:50:04	97517568.0
2021-06-10 07:55:04	98295808.0
2021-06-10 08:00:04	97914880.0
2021-06-10 08:05:04	96518144.0
2021-06-10 08:10:04	95756288.0
2021-06-10 08:15:04	94470144.0
2021-06-10 08:20:04	95121408.0
2021-06-10 08:25:04	94994432.0
2021-06-10 08:30:04	94994432.0
2021-06-10 08:35:04	94232576.0
2021-06-10 08:40:04	94105600.0
2021-06-10 08:45:04	93978624.0
2021-06-10 08:50:04	91533312.0
2021-06-10 08:55:04	92692480.0
2021-06-10 09:00:04	93216768.0
2021-06-10 09:05:04	91312128.0
2021-06-10 09:10:04	90550272.0
2021-06-10 09:15:04	90296320.0
2021-06-10 09:20:04	89137152.0
2021-06-10 09:25:04	89661440.0
2021-06-10 09:30:04	89534464.0
2021-06-10 09:35:04	88772608.0
2021-06-10 09:40:04	88645632.0
2021-06-10 09:45:04	88518656.0
2021-06-10 09:50:04	88264704.0
2021-06-10 09:55:04	88264704.0
2021-06-10 10:00:04	87883776.0
2021-06-10 10:05:04	86867968.0
2021-06-10 10:10:04	85852160.0
2021-06-10 10:15:04	85598208.0
2021-06-10 10:20:04	83423232.0
2021-06-10 10:25:04	84201472.0
2021-06-10 10:30:04	82534400.0
2021-06-10 10:35:04	83566592.0
2021-06-10 10:40:04	83439616.0
2021-06-10 10:45:04	83566592.0
2021-06-10 10:50:04	81637376.0
2021-06-10 10:55:04	82931712.0
2021-06-10 11:00:04	81645568.0
2021-06-10 11:05:04	81788928.0
2021-06-10 11:10:04	81281024.0
2021-06-10 11:15:04	81027072.0
2021-06-10 11:20:04	80519168.0
2021-06-10 11:25:04	80519168.0
2021-06-10 11:30:04	101322752.0
2021-06-10 11:35:04	93323264.0
2021-06-10 11:40:04	92401664.0
2021-06-10 11:45:04	92274688.0
2021-06-10 11:50:04	91639808.0
2021-06-10 11:55:04	91004928.0
2021-06-10 12:00:04	90497024.0
2021-06-10 12:05:04	87949312.0
2021-06-10 12:10:04	87830528.0
2021-06-10 12:15:04	87576576.0
2021-06-10 12:20:04	87068672.0
2021-06-10 12:25:04	86687744.0
2021-06-10 12:30:04	86560768.0
2021-06-10 12:35:04	85544960.0
2021-06-10 12:40:04	84131840.0
2021-06-10 12:45:04	84267008.0
2021-06-10 12:50:04	84402176.0
2021-06-10 12:55:04	84148224.0
2021-06-10 13:00:04	83640320.0
2021-06-10 13:05:04	82116608.0
2021-06-10 13:10:04	75735040.0
2021-06-10 13:15:04	75259904.0
2021-06-10 13:20:04	74625024.0
2021-06-10 13:25:04	74244096.0
2021-06-10 13:30:04	73990144.0
2021-06-10 13:35:04	73228288.0
2021-06-10 13:40:04	72814592.0
2021-06-10 13:45:04	70987776.0
2021-06-10 13:50:04	72146944.0
2021-06-10 13:55:04	71639040.0
2021-06-10 14:00:04	71258112.0
2021-06-10 14:05:04	69861376.0
2021-06-10 14:10:04	68972544.0
2021-06-10 14:15:04	68337664.0
2021-06-10 14:20:04	67956736.0
2021-06-10 14:25:04	65671168.0
2021-06-10 14:30:04	65163264.0
2021-06-10 14:35:04	82403328.0
2021-06-10 14:40:04	83472384.0
2021-06-10 14:45:04	83218432.0
2021-06-10 14:50:04	81772544.0
2021-06-10 14:55:04	81186816.0
2021-06-10 15:00:04	78266368.0
2021-06-10 15:05:04	76365824.0
2021-06-10 15:10:04	75476992.0
2021-06-10 15:15:04	74715136.0
2021-06-10 15:20:04	74461184.0
2021-06-10 15:25:04	73953280.0
2021-06-10 15:30:04	73572352.0
2021-06-10 15:35:04	73191424.0
2021-06-10 15:40:04	72937472.0
2021-06-10 15:45:04	72421376.0
2021-06-10 15:50:04	72175616.0
2021-06-10 15:55:04	71794688.0
2021-06-10 16:00:04	70381568.0
2021-06-10 16:05:04	69111808.0
2021-06-10 16:10:04	69636096.0
2021-06-10 16:15:04	68366336.0
2021-06-10 16:20:04	67858432.0
2021-06-10 16:25:04	67477504.0
2021-06-10 16:30:04	67223552.0
2021-06-10 16:35:04	66588672.0
2021-06-10 16:40:04	65175552.0
2021-06-10 16:45:04	65953792.0
2021-06-10 16:50:04	65826816.0
2021-06-10 16:55:04	64937984.0
2021-06-10 17:00:04	64557056.0
2021-06-10 17:05:04	82968576.0
2021-06-10 17:10:04	82333696.0
2021-06-10 17:15:04	82079744.0
2021-06-10 17:20:04	81698816.0
2021-06-10 17:25:04	81571840.0
2021-06-10 17:30:04	81063936.0
2021-06-10 17:35:04	80683008.0
2021-06-10 17:40:04	80556032.0
2021-06-10 17:45:04	80048128.0
2021-06-10 17:50:04	79007744.0
2021-06-10 17:55:04	79667200.0
2021-06-10 18:00:04	79507456.0
2021-06-10 18:05:04	78270464.0
2021-06-10 18:10:04	77508608.0
2021-06-10 18:15:04	77119488.0
2021-06-10 18:20:04	76746752.0
2021-06-10 18:25:04	75587584.0
2021-06-10 18:30:04	75984896.0
2021-06-10 18:35:04	75476992.0
2021-06-10 18:40:04	75223040.0
2021-06-10 18:45:04	74842112.0
2021-06-10 18:50:04	73666560.0
2021-06-10 18:55:04	73318400.0
2021-06-10 19:00:04	71651328.0
2021-06-10 19:05:04	72294400.0
2021-06-10 19:10:04	70627328.0
2021-06-10 19:15:04	71286784.0
2021-06-10 19:20:04	71032832.0
2021-06-10 19:25:04	70524928.0
2021-06-10 19:30:04	69890048.0
2021-06-10 19:35:04	68603904.0
2021-06-10 19:40:04	69128192.0
2021-06-10 19:45:04	69095424.0
2021-06-10 19:50:04	68747264.0
2021-06-10 19:55:04	68747264.0
2021-06-10 20:00:04	67977216.0
2021-06-10 20:05:04	67477504.0
2021-06-10 20:10:04	66588672.0
2021-06-10 20:15:04	66334720.0
2021-06-10 20:20:04	66080768.0
2021-06-10 20:25:04	65953792.0
2021-06-10 20:30:04	65826816.0
2021-06-10 20:35:04	82075648.0
2021-06-10 20:40:04	82079744.0
2021-06-10 20:45:04	81698816.0
2021-06-10 20:50:04	81571840.0
2021-06-10 20:55:04	80912384.0
2021-06-10 21:00:04	80674816.0
2021-06-10 21:05:04	79659008.0
2021-06-10 21:10:04	78770176.0
2021-06-10 21:15:04	78499840.0
2021-06-10 21:20:04	78270464.0
2021-06-10 21:25:04	76349440.0
2021-06-10 21:30:04	77221888.0
2021-06-10 21:35:04	76587008.0
2021-06-10 21:40:04	76460032.0
2021-06-10 21:45:04	75300864.0
2021-06-10 21:50:04	76079104.0
2021-06-10 21:55:04	76079104.0
2021-06-10 22:00:04	75411456.0
2021-06-10 22:05:04	74936320.0
2021-06-10 22:10:04	74174464.0
2021-06-10 22:15:04	73920512.0
2021-06-10 22:20:04	72888320.0
2021-06-10 22:25:04	86921216.0
2021-06-10 22:30:04	85684224.0
2021-06-10 22:35:04	83525632.0
2021-06-10 22:40:04	83271680.0
2021-06-10 22:45:04	82763776.0
2021-06-10 22:50:04	82763776.0
2021-06-10 22:55:04	82255872.0
2021-06-10 23:00:04	82001920.0
2021-06-10 23:05:04	79937536.0
2021-06-10 23:10:04	77762560.0
2021-06-10 23:15:04	78667776.0
2021-06-10 23:20:04	78319616.0
2021-06-10 23:25:04	78065664.0
2021-06-10 23:30:04	78065664.0
2021-06-10 23:35:04	77176832.0
2021-06-10 23:40:04	76136448.0
2021-06-10 23:45:04	75993088.0
2021-06-10 23:50:04	76382208.0
2021-06-10 23:55:04	76288000.0
2021-06-11 00:00:04	75907072.0
2021-06-11 00:05:04	74002432.0
2021-06-11 00:10:04	72986624.0
2021-06-11 00:15:04	72605696.0
2021-06-11 00:20:04	72478720.0
2021-06-11 00:25:04	69812224.0
2021-06-11 00:30:04	65859584.0
2021-06-11 00:35:04	66256896.0
2021-06-11 00:40:04	66129920.0
2021-06-11 00:45:04	65875968.0
2021-06-11 00:50:04	65875968.0
2021-06-11 00:55:04	65748992.0
2021-06-11 01:00:04	64081920.0
2021-06-11 01:05:04	76681216.0
2021-06-11 01:10:04	75923456.0
2021-06-11 01:15:04	75669504.0
2021-06-11 01:20:04	75542528.0
2021-06-11 01:25:04	75288576.0
2021-06-11 01:30:04	73961472.0
2021-06-11 01:35:04	74653696.0
2021-06-11 01:40:04	73621504.0
2021-06-11 01:45:04	74272768.0
2021-06-11 01:50:04	74145792.0
2021-06-11 01:55:04	73826304.0
2021-06-11 02:00:04	73764864.0
2021-06-11 02:05:04	72876032.0
2021-06-11 02:10:04	72114176.0
2021-06-11 02:15:04	71733248.0
2021-06-11 02:20:04	71479296.0
2021-06-11 02:25:04	71352320.0
2021-06-11 02:30:04	70971392.0
2021-06-11 02:35:04	70717440.0
2021-06-11 02:40:04	70463488.0
2021-06-11 02:45:04	70209536.0
2021-06-11 02:50:04	70209536.0
2021-06-11 02:55:04	69955584.0
2021-06-11 03:00:04	69574656.0
2021-06-11 03:05:04	68177920.0
2021-06-11 03:10:04	67543040.0
2021-06-11 03:15:04	67162112.0
2021-06-11 03:20:04	66908160.0
2021-06-11 03:25:04	66781184.0
2021-06-11 03:30:04	66527232.0
2021-06-11 03:35:04	66146304.0
2021-06-11 03:40:04	66019328.0
2021-06-11 03:45:04	65765376.0
2021-06-11 03:50:04	64851968.0
2021-06-11 03:55:04	65384448.0
2021-06-11 04:00:04	65257472.0
2021-06-11 04:05:04	77934592.0
2021-06-11 04:10:04	77189120.0
2021-06-11 04:15:04	76935168.0
2021-06-11 04:20:04	76681216.0
2021-06-11 04:25:04	76173312.0
2021-06-11 04:30:04	76173312.0
2021-06-11 04:35:04	75538432.0
2021-06-11 04:40:04	75411456.0
2021-06-11 04:45:04	75157504.0
2021-06-11 04:50:04	75030528.0
2021-06-11 04:55:04	74395648.0
2021-06-11 05:00:04	74141696.0
2021-06-11 05:05:04	73252864.0
2021-06-11 05:10:04	72237056.0
2021-06-11 05:15:04	71839744.0
2021-06-11 05:20:04	71602176.0
2021-06-11 05:25:04	70443008.0
2021-06-11 05:30:04	71094272.0
2021-06-11 05:35:04	70840320.0
2021-06-11 05:40:04	70512640.0
2021-06-11 05:45:04	70107136.0
2021-06-11 05:50:04	68567040.0
2021-06-11 05:55:04	69599232.0
2021-06-11 06:00:04	67932160.0
2021-06-11 06:05:04	68202496.0
2021-06-11 06:10:04	67407872.0
2021-06-11 06:15:04	67313664.0
2021-06-11 06:20:04	66932736.0
2021-06-11 06:25:04	99684352.0
2021-06-11 06:30:04	98304000.0
2021-06-11 06:35:04	94113792.0
2021-06-11 06:40:04	94113792.0
2021-06-11 06:45:04	93478912.0
2021-06-11 06:50:04	93224960.0
2021-06-11 06:55:04	92590080.0
2021-06-11 07:00:04	92082176.0
2021-06-11 07:05:04	90558464.0
2021-06-11 07:10:04	89415680.0
2021-06-11 07:15:04	88907776.0
2021-06-11 07:20:04	88526848.0
2021-06-11 07:25:04	88018944.0
2021-06-11 07:30:04	87764992.0
2021-06-11 07:35:04	86224896.0
2021-06-11 07:40:04	86097920.0
2021-06-11 07:45:04	86843392.0
2021-06-11 07:50:04	86495232.0
2021-06-11 07:55:04	85082112.0
2021-06-11 08:00:04	84320256.0
2021-06-11 08:05:04	84209664.0
2021-06-11 08:10:04	83447808.0
2021-06-11 08:15:04	82034688.0
2021-06-11 08:20:04	82685952.0
2021-06-11 08:25:04	81272832.0
2021-06-11 08:30:04	82051072.0
2021-06-11 08:35:04	81162240.0
2021-06-11 08:40:04	81068032.0
2021-06-11 08:45:04	80908288.0
2021-06-11 08:50:04	80748544.0
2021-06-11 08:55:04	79241216.0
2021-06-11 09:00:04	79003648.0
2021-06-11 09:05:04	76718080.0
2021-06-11 09:10:04	74543104.0
2021-06-11 09:15:04	75321344.0
2021-06-11 09:20:04	75067392.0
2021-06-11 09:25:04	74559488.0
2021-06-11 09:30:04	74305536.0
2021-06-11 09:35:04	73543680.0
2021-06-11 09:40:04	72384512.0
2021-06-11 09:45:04	72003584.0
2021-06-11 09:50:04	72781824.0
2021-06-11 09:55:04	72654848.0
2021-06-11 10:00:04	72019968.0
2021-06-11 10:05:04	70369280.0
2021-06-11 10:10:04	66940928.0
2021-06-11 10:15:04	65527808.0
2021-06-11 10:20:04	66052096.0
2021-06-11 10:25:04	65798144.0
2021-06-11 10:30:04	64512000.0
2021-06-11 10:35:04	77344768.0
2021-06-11 10:40:04	77099008.0
2021-06-11 10:45:04	75575296.0
2021-06-11 10:50:04	75067392.0
2021-06-11 10:55:04	73654272.0
2021-06-11 11:00:04	74305536.0
2021-06-11 11:05:04	72654848.0
2021-06-11 11:10:04	71639040.0
2021-06-11 11:15:04	71004160.0
2021-06-11 11:20:04	70877184.0
2021-06-11 11:25:04	70369280.0
2021-06-11 11:30:04	69083136.0
2021-06-11 11:35:04	69607424.0
2021-06-11 11:40:04	68448256.0
2021-06-11 11:45:04	69226496.0
2021-06-11 11:50:04	66433024.0
2021-06-11 11:55:04	66052096.0
2021-06-11 12:00:04	62971904.0
2021-06-11 12:05:04	77225984.0
2021-06-11 12:10:04	74924032.0
2021-06-11 12:15:04	75829248.0
2021-06-11 12:20:04	75321344.0
2021-06-11 12:25:04	75194368.0
2021-06-11 12:30:04	74559488.0
2021-06-11 12:35:04	73924608.0
2021-06-11 12:40:04	72638464.0
2021-06-11 12:45:04	73289728.0
2021-06-11 12:50:04	73035776.0
2021-06-11 12:55:04	71581696.0
2021-06-11 13:00:04	71757824.0
2021-06-11 13:05:04	69296128.0
2021-06-11 13:10:04	68567040.0
2021-06-11 13:15:04	69353472.0
2021-06-11 13:20:04	67551232.0
2021-06-11 13:25:04	67170304.0
2021-06-11 13:30:04	66813952.0
2021-06-11 13:35:04	66179072.0
2021-06-11 13:40:04	65925120.0
2021-06-11 13:45:04	65798144.0
2021-06-11 13:50:04	65163264.0
2021-06-11 13:55:04	64909312.0
2021-06-11 14:00:04	64147456.0
2021-06-11 14:05:04	85635072.0
2021-06-11 14:10:04	82063360.0
2021-06-11 14:15:04	82587648.0
2021-06-11 14:20:04	82206720.0
2021-06-11 14:25:04	82206720.0
2021-06-11 14:30:04	81698816.0
2021-06-11 14:35:04	80936960.0
2021-06-11 14:40:04	93462528.0
2021-06-11 14:45:04	90173440.0
2021-06-11 14:50:04	88043520.0
2021-06-11 14:55:04	87506944.0
2021-06-11 15:00:04	84967424.0
2021-06-11 15:05:04	77078528.0
2021-06-11 15:10:04	75952128.0
2021-06-11 15:15:04	73904128.0
2021-06-11 15:20:04	74682368.0
2021-06-11 15:25:04	74301440.0
2021-06-11 15:30:04	73539584.0
2021-06-11 15:35:04	71491584.0
2021-06-11 15:40:04	72269824.0
2021-06-11 15:45:04	71761920.0
2021-06-11 15:50:04	71634944.0
2021-06-11 15:55:04	69586944.0
2021-06-11 16:00:04	69984256.0
2021-06-11 16:05:04	67444736.0
2021-06-11 16:10:04	82046976.0
2021-06-11 16:15:04	78491648.0
2021-06-11 16:20:04	78110720.0
2021-06-11 16:25:04	77094912.0
2021-06-11 16:30:04	76333056.0
2021-06-11 16:35:04	75444224.0
2021-06-11 16:40:04	75190272.0
2021-06-11 16:45:04	74682368.0
2021-06-11 16:50:04	73539584.0
2021-06-11 16:55:04	72998912.0
2021-06-11 17:00:04	72744960.0
2021-06-11 17:05:04	71221248.0
2021-06-11 17:10:04	70459392.0
2021-06-11 17:15:04	69046272.0
2021-06-11 17:20:04	69570560.0
2021-06-11 17:25:04	69316608.0
2021-06-11 17:30:04	68808704.0
2021-06-11 17:35:04	68046848.0
2021-06-11 17:40:04	67792896.0
2021-06-11 17:45:04	67284992.0
2021-06-11 17:50:04	66777088.0
2021-06-11 17:55:04	66396160.0
2021-06-11 18:00:04	65507328.0
2021-06-11 18:05:04	77189120.0
2021-06-11 18:10:04	76173312.0
2021-06-11 18:15:04	74252288.0
2021-06-11 18:20:04	74244096.0
2021-06-11 18:25:04	75030528.0
2021-06-11 18:30:04	74268672.0
2021-06-11 18:35:04	73633792.0
2021-06-11 18:40:04	73379840.0
2021-06-11 18:45:04	72871936.0
2021-06-11 18:50:04	71729152.0
2021-06-11 18:55:04	71348224.0
2021-06-11 19:00:04	70840320.0
2021-06-11 19:05:04	69951488.0
2021-06-11 19:10:04	68300800.0
2021-06-11 19:15:04	68173824.0
2021-06-11 19:20:04	67284992.0
2021-06-11 19:25:04	66904064.0
2021-06-11 19:30:04	66523136.0
2021-06-11 19:35:04	65781760.0
2021-06-11 19:40:04	76959744.0
2021-06-11 19:45:04	74043392.0
2021-06-11 19:50:04	73662464.0
2021-06-11 19:55:04	73154560.0
2021-06-11 20:00:04	72519680.0
2021-06-11 20:05:04	71553024.0
2021-06-11 20:10:04	70811648.0
2021-06-11 20:15:04	70430720.0
2021-06-11 20:20:04	69668864.0
2021-06-11 20:25:04	69287936.0
2021-06-11 20:30:04	68653056.0
2021-06-11 20:35:04	68280320.0
2021-06-11 20:40:04	68026368.0
